province,district,PC_number,PS_number,Eng-Qutbuddin Hilal,Dr. Abdullah Abdullah,Zalmai Rassoul,Abdul Rahim Wardak,Quayum Karzai,Prof-Abdo Rabe Rasool Sayyaf,Dr. Mohammad Ashraf Ghani Ahmadzai,Mohammad Daoud Sultanzoy,Mohd. Shafiq Gul Agha Sherzai,Mohammad Nadir Naeem,Hedayat Amin Arsala,Total
BAGHLAN,Pul-e-Khumri,901029,2,7,38,7,0,0,0,31,1,0,0,1,85
BAGHLAN,Pul-e-Khumri,901029,3,0,111,8,0,0,1,8,1,1,0,0,130
BAGHLAN,Pul-e-Khumri,901030,1,5,130,51,0,0,1,25,3,4,0,2,221
BAGHLAN,Pul-e-Khumri,901030,2,2,235,66,0,0,4,25,4,6,0,1,343
BAGHLAN,Pul-e-Khumri,901030,3,6,333,84,0,0,2,36,0,9,0,0,470
BAGHLAN,Pul-e-Khumri,901031,1,10,5,38,0,0,3,77,0,1,0,0,134
BAGHLAN,Pul-e-Khumri,901031,2,0,0,0,0,0,0,0,0,0,0,0,0
BAGHLAN,Pul-e-Khumri,901032,1,4,237,102,2,2,0,138,1,5,3,2,496
BAGHLAN,Pul-e-Khumri,901032,2,13,183,62,1,1,4,89,2,3,0,4,362
BAGHLAN,Pul-e-Khumri,901032,3,0,309,74,3,6,0,129,10,4,5,0,540
BAGHLAN,Pul-e-Khumri,901033,1,9,33,27,0,2,1,19,3,6,0,0,100
BAGHLAN,Pul-e-Khumri,901033,2,12,36,44,1,3,5,25,2,7,1,3,139
BAGHLAN,Pul-e-Khumri,901033,3,0,36,14,0,1,0,2,0,0,1,0,54
BAGHLAN,Pul-e-Khumri,901034,2,7,480,15,0,0,10,75,2,0,0,1,590
BAGHLAN,Pul-e-Khumri,901034,3,2,279,17,0,1,7,40,3,0,0,0,349
BAGHLAN,Pul-e-Khumri,901034,4,3,463,29,0,0,5,56,2,4,0,0,562
BAGHLAN,Pul-e-Khumri,901034,5,6,345,16,0,0,14,72,1,1,0,0,455
BAGHLAN,Pul-e-Khumri,901035,1,4,272,22,0,0,10,272,1,1,0,1,583
BAGHLAN,Pul-e-Khumri,901035,2,17,277,19,0,2,12,248,3,1,0,0,579
BAGHLAN,Pul-e-Khumri,901035,3,8,215,26,1,6,3,303,1,5,0,1,569
BAGHLAN,Pul-e-Khumri,901036,1,16,201,21,0,0,4,196,0,2,0,1,441
BAGHLAN,Pul-e-Khumri,901036,2,28,114,27,0,0,8,147,3,2,0,2,331
BAGHLAN,Pul-e-Khumri,901036,3,1,212,4,0,0,3,239,0,0,0,0,459
BAGHLAN,Pul-e-Khumri,901037,1,32,31,41,1,1,5,73,2,75,0,1,262
BAGHLAN,Pul-e-Khumri,901037,2,62,16,41,2,0,4,86,0,50,0,2,263
BAGHLAN,Pul-e-Khumri,901037,3,0,41,2,0,0,0,12,2,29,0,0,86
BAGHLAN,Pul-e-Khumri,901038,1,34,166,62,1,1,12,185,1,4,2,2,470
BAGHLAN,Pul-e-Khumri,901038,2,27,155,50,0,1,5,122,4,4,1,1,370
BAGHLAN,Pul-e-Khumri,901038,3,3,155,7,0,0,2,18,5,0,0,0,190
BAGHLAN,Pul-e-Khumri,901039,1,0,154,23,0,0,0,30,1,0,1,1,210
BAGHLAN,Pul-e-Khumri,901039,2,0,149,19,0,0,0,30,0,0,0,0,198
BAGHLAN,Pul-e-Khumri,901039,3,2,215,54,0,1,2,57,2,0,1,0,334
BAGHLAN,Pul-e-Khumri,901040,1,43,4,39,0,0,4,62,0,3,0,0,155
BAGHLAN,Pul-e-Khumri,901040,2,33,1,40,0,0,15,124,0,9,0,0,222
BAGHLAN,Pul-e-Khumri,901040,3,0,1,5,0,0,2,111,0,1,0,0,120
BAGHLAN,Pul-e-Khumri,901041,1,8,175,48,0,5,0,31,3,23,0,1,294
BAGHLAN,Pul-e-Khumri,901041,2,10,144,45,2,1,2,44,1,17,1,0,267
BAGHLAN,Pul-e-Khumri,901041,3,10,183,28,0,0,4,45,5,1,2,1,279
BAGHLAN,Pul-e-Khumri,901227,1,11,282,17,0,0,19,43,1,0,1,0,374
BAGHLAN,Pul-e-Khumri,901227,2,0,244,9,0,0,0,8,2,0,0,0,263
BAGHLAN,Pul-e-Khumri,901227,3,10,231,21,1,1,6,37,0,1,0,0,308
BAGHLAN,Pul-e-Khumri,901228,1,4,115,6,0,0,6,45,1,0,0,0,177
BAGHLAN,Pul-e-Khumri,901228,2,1,253,4,0,0,0,227,2,3,0,2,492
BAGHLAN,Pul-e-Khumri,901228,3,5,351,13,0,0,17,177,2,2,0,2,569
BAGHLAN,Pul-e-Khumri,901229,2,6,467,11,0,0,1,31,5,0,0,1,522
BAGHLAN,Pul-e-Khumri,901230,1,1,338,44,2,3,4,96,3,1,5,4,501
BAGHLAN,Pul-e-Khumri,901230,2,18,403,33,0,0,19,110,2,0,0,1,586
BAGHLAN,Pul-e-Khumri,901231,1,52,15,35,0,1,2,109,3,3,2,0,222
BAGHLAN,Pul-e-Khumri,901231,2,48,9,20,0,1,5,82,0,0,1,0,166
BAGHLAN,Pul-e-Khumri,901231,3,4,127,30,0,0,8,220,1,0,0,0,390
BAGHLAN,Pul-e-Khumri,901232,1,0,113,17,0,0,0,23,2,1,0,0,156
BAGHLAN,Pul-e-Khumri,901232,2,6,238,41,1,2,1,32,2,4,1,0,328
BAGHLAN,Pul-e-Khumri,901232,3,0,236,51,0,0,1,25,2,1,0,1,317
BAGHLAN,Dahana-e-Ghory,902075,1,0,268,52,5,0,2,31,2,1,1,1,363
BAGHLAN,Dahana-e-Ghory,902075,2,0,103,17,0,0,1,25,2,1,0,0,149
BAGHLAN,Dahana-e-Ghory,902075,3,1,139,29,1,0,1,38,1,0,2,0,212
BAGHLAN,Dahana-e-Ghory,902076,1,0,90,2,0,0,1,115,0,0,0,1,209
BAGHLAN,Dahana-e-Ghory,902076,2,1,6,1,0,0,0,114,0,0,0,0,122
BAGHLAN,Dahana-e-Ghory,902077,1,2,193,61,0,0,2,213,3,0,0,2,476
BAGHLAN,Dahana-e-Ghory,902077,2,0,21,58,0,2,0,243,0,0,0,0,324
BAGHLAN,Dahana-e-Ghory,902078,1,0,353,3,0,0,171,29,0,3,1,0,560
BAGHLAN,Dahana-e-Ghory,902079,1,4,332,2,2,1,2,26,3,0,0,0,372
BAGHLAN,Dahana-e-Ghory,902079,2,0,279,1,0,0,0,31,1,0,2,0,314
BAGHLAN,Dahana-e-Ghory,902081,1,12,225,3,0,2,3,35,2,2,4,0,288
BAGHLAN,Dahana-e-Ghory,902081,2,26,152,2,0,0,0,29,2,0,4,0,215
BAGHLAN,Dahana-e-Ghory,902082,1,22,468,12,2,2,10,18,3,1,1,0,539
BAGHLAN,Dahana-e-Ghory,902082,2,0,436,3,0,1,1,6,1,0,0,0,448
BAGHLAN,Dahana-e-Ghory,902083,1,0,446,18,0,0,5,12,4,0,0,0,485
BAGHLAN,Dahana-e-Ghory,902083,2,1,295,37,0,1,0,32,2,0,1,0,369
BAGHLAN,Dahana-e-Ghory,902084,2,0,305,3,0,0,17,0,0,0,0,0,325
BAGHLAN,Dahana-e-Ghory,902085,1,5,448,38,0,1,12,56,4,4,1,1,570
BAGHLAN,Dahana-e-Ghory,902085,2,1,451,24,1,0,0,40,4,1,0,1,523
BAGHLAN,Dahana-e-Ghory,902087,1,10,352,18,0,2,8,60,1,1,2,5,459
BAGHLAN,Dahana-e-Ghory,902087,2,3,273,24,1,0,3,50,2,0,1,1,358
BAGHLAN,Dahana-e-Ghory,902088,1,0,104,2,0,0,1,34,1,1,0,0,143
BAGHLAN,Dahana-e-Ghory,902088,2,0,71,21,0,1,0,19,0,0,0,0,112
BAGHLAN,Dahana-e-Ghory,902089,1,1,39,0,0,0,0,167,0,0,0,1,208
BAGHLAN,Dahana-e-Ghory,902089,2,0,25,2,0,0,0,134,0,0,1,0,162
BAGHLAN,Dahana-e-Ghory,902090,1,0,242,27,3,6,8,148,1,0,0,0,435
BAGHLAN,Dahana-e-Ghory,902090,2,1,87,21,4,10,0,275,3,0,1,1,403
BAGHLAN,Dahana-e-Ghory,902091,1,17,50,14,1,1,15,49,2,1,2,0,152
BAGHLAN,Dahana-e-Ghory,902091,2,0,122,430,0,0,4,40,0,0,0,0,596
BAGHLAN,Dahana-e-Ghory,902092,1,22,198,35,1,2,8,51,0,0,0,1,318
BAGHLAN,Dahana-e-Ghory,902092,2,58,193,184,3,6,10,62,3,24,7,0,550
BAGHLAN,Dahana-e-Ghory,902238,1,0,5,1,1,0,0,66,1,0,1,0,75
BAGHLAN,Dahana-e-Ghory,902238,2,0,0,1,3,0,0,61,0,0,1,0,66
BAGHLAN,Dahana-e-Ghory,902239,1,24,205,2,0,0,5,7,3,0,1,0,247
BAGHLAN,Dahana-e-Ghory,902239,2,14,343,49,0,10,14,130,5,14,5,2,586
BAGHLAN,Dahana-e-Ghory,902258,1,0,10,1,0,0,0,29,0,0,0,0,40
BAGHLAN,Dahana-e-Ghory,902258,2,0,1,0,0,0,0,29,0,0,0,0,30
