Province,District,PollingCenter,provId,distId,PC Code,psId,TotalVoters,TotalMale,TotalFemale,Kochi,Gender,PS #,voters
DAYKUNDI,GETI,Sarbagh Keeso Mosque,24,2406,2406149,2406149-05,1454,575,879,1,F,05,239
DAYKUNDI,GETI,Shuru Keeso Mosque,24,2406,2406150,2406150-01,1061,455,606,0,M,01,228
DAYKUNDI,GETI,Shuru Keeso Mosque,24,2406,2406150,2406150-02,1061,455,606,0,M,02,227
DAYKUNDI,GETI,Shuru Keeso Mosque,24,2406,2406150,2406150-03,1061,455,606,0,F,03,303
DAYKUNDI,GETI,Shuru Keeso Mosque,24,2406,2406150,2406150-04,1061,455,606,0,F,04,303
DAYKUNDI,GETI,Royan Mosque,24,2406,2406151,2406151-01,955,397,558,0,M,01,397
DAYKUNDI,GETI,Royan Mosque,24,2406,2406151,2406151-02,955,397,558,0,F,02,279
DAYKUNDI,GETI,Royan Mosque,24,2406,2406151,2406151-03,955,397,558,0,F,03,279
DAYKUNDI,GETI,Hoshi Mosque,24,2406,2406152,2406152-01,525,238,287,0,M,01,238
DAYKUNDI,GETI,Hoshi Mosque,24,2406,2406152,2406152-02,525,238,287,0,F,02,287
DAYKUNDI,GETI,Monami Mosque,24,2406,2406153,2406153-01,515,183,332,0,M,01,183
DAYKUNDI,GETI,Monami Mosque,24,2406,2406153,2406153-02,515,183,332,0,F,02,332
DAYKUNDI,GETI,Shneah Keeti School,24,2406,2406154,2406154-01,1317,532,785,2,M,01,266
DAYKUNDI,GETI,Shneah Keeti School,24,2406,2406154,2406154-02,1317,532,785,2,M,02,266
DAYKUNDI,GETI,Shneah Keeti School,24,2406,2406154,2406154-03,1317,532,785,2,F,03,393
DAYKUNDI,GETI,Shneah Keeti School,24,2406,2406154,2406154-04,1317,532,785,2,F,04,392
DAYKUNDI,GETI,Tamran School,24,2406,2406155,2406155-01,2306,864,1442,3,M,01,400
DAYKUNDI,GETI,Tamran School,24,2406,2406155,2406155-02,2306,864,1442,3,M,02,232
DAYKUNDI,GETI,Tamran School,24,2406,2406155,2406155-03,2306,864,1442,3,M,03,232
DAYKUNDI,GETI,Tamran School,24,2406,2406155,2406155-04,2306,864,1442,3,F,04,400
DAYKUNDI,GETI,Tamran School,24,2406,2406155,2406155-05,2306,864,1442,3,F,05,400
DAYKUNDI,GETI,Tamran School,24,2406,2406155,2406155-06,2306,864,1442,3,F,06,321
DAYKUNDI,GETI,Tamran School,24,2406,2406155,2406155-07,2306,864,1442,3,F,07,321
DAYKUNDI,GETI,Sar Tamaran School,24,2406,2406156,2406156-01,666,267,399,0,M,01,267
DAYKUNDI,GETI,Sar Tamaran School,24,2406,2406156,2406156-02,666,267,399,0,F,02,399
DAYKUNDI,GETI,Komi Mosque,24,2406,2406157,2406157-01,842,325,517,2,M,01,325
DAYKUNDI,GETI,Komi Mosque,24,2406,2406157,2406157-02,842,325,517,2,F,02,259
DAYKUNDI,GETI,Komi Mosque,24,2406,2406157,2406157-03,842,325,517,2,F,03,258
DAYKUNDI,GETI,Sangeenak School,24,2406,2406158,2406158-01,805,302,503,0,M,01,302
DAYKUNDI,GETI,Sangeenak School,24,2406,2406158,2406158-02,805,302,503,0,F,02,252
DAYKUNDI,GETI,Sangeenak School,24,2406,2406158,2406158-03,805,302,503,0,F,03,251
DAYKUNDI,GETI,Kharnek School,24,2406,2406159,2406159-01,525,231,294,0,M,01,231
DAYKUNDI,GETI,Kharnek School,24,2406,2406159,2406159-02,525,231,294,0,F,02,294
DAYKUNDI,GETI,Hazrat Mustafa School,24,2406,2406160,2406160-01,462,167,295,0,M,01,167
DAYKUNDI,GETI,Hazrat Mustafa School,24,2406,2406160,2406160-02,462,167,295,0,F,02,295
DAYKUNDI,GETI,Shalizar Mosque,24,2406,2406161,2406161-01,1001,400,601,0,M,01,400
DAYKUNDI,GETI,Shalizar Mosque,24,2406,2406161,2406161-02,1001,400,601,0,F,02,301
DAYKUNDI,GETI,Shalizar Mosque,24,2406,2406161,2406161-03,1001,400,601,0,F,03,300
DAYKUNDI,GETI,Karwan Sarai School,24,2406,2406162,2406162-01,648,228,420,0,M,01,228
DAYKUNDI,GETI,Karwan Sarai School,24,2406,2406162,2406162-02,648,228,420,0,F,02,210
DAYKUNDI,GETI,Karwan Sarai School,24,2406,2406162,2406162-03,648,228,420,0,F,03,210
DAYKUNDI,GETI,Panor School,24,2406,2406163,2406163-01,938,313,625,0,M,01,313
DAYKUNDI,GETI,Panor School,24,2406,2406163,2406163-02,938,313,625,0,F,02,313
DAYKUNDI,GETI,Panor School,24,2406,2406163,2406163-03,938,313,625,0,F,03,312
DAYKUNDI,GETI,Korangag School,24,2406,2406164,2406164-01,499,207,292,0,M,01,207
DAYKUNDI,GETI,Korangag School,24,2406,2406164,2406164-02,499,207,292,0,F,02,292
DAYKUNDI,GETI,Mozarmi School,24,2406,2406165,2406165-01,597,255,342,0,M,01,255
DAYKUNDI,GETI,Mozarmi School,24,2406,2406165,2406165-02,597,255,342,0,F,02,342
DAYKUNDI,GETI,Sartaghan Mosque,24,2406,2406166,2406166-01,1064,445,619,0,M,01,223
DAYKUNDI,GETI,Sartaghan Mosque,24,2406,2406166,2406166-02,1064,445,619,0,M,02,222
DAYKUNDI,GETI,Sartaghan Mosque,24,2406,2406166,2406166-03,1064,445,619,0,F,03,310
DAYKUNDI,GETI,Sartaghan Mosque,24,2406,2406166,2406166-04,1064,445,619,0,F,04,309
DAYKUNDI,GETI,Tajreeb Mosque,24,2406,2406167,2406167-01,641,261,380,1,M,01,261
DAYKUNDI,GETI,Tajreeb Mosque,24,2406,2406167,2406167-02,641,261,380,1,F,02,380
DAYKUNDI,GETI,Ghareenj Mosque,24,2406,2406168,2406168-01,815,304,511,0,M,01,304
DAYKUNDI,GETI,Ghareenj Mosque,24,2406,2406168,2406168-02,815,304,511,0,F,02,256
DAYKUNDI,GETI,Ghareenj Mosque,24,2406,2406168,2406168-03,815,304,511,0,F,03,255
DAYKUNDI,GETI,Urgan Mosque,24,2406,2406169,2406169-01,776,306,470,0,M,01,306
DAYKUNDI,GETI,Urgan Mosque,24,2406,2406169,2406169-02,776,306,470,0,F,02,235
DAYKUNDI,GETI,Urgan Mosque,24,2406,2406169,2406169-03,776,306,470,0,F,03,235
DAYKUNDI,MIRAMOR,Zawar Ali Aabi Mosque,24,2407,2407170,2407170-01,271,121,150,0,M,01,121
DAYKUNDI,MIRAMOR,Zawar Ali Aabi Mosque,24,2407,2407170,2407170-02,271,121,150,0,F,02,150
DAYKUNDI,MIRAMOR,Ghachoorak Mosque,24,2407,2407171,2407171-01,492,174,318,0,M,01,174
DAYKUNDI,MIRAMOR,Ghachoorak Mosque,24,2407,2407171,2407171-02,492,174,318,0,F,02,318
DAYKUNDI,MIRAMOR,Tundak Nek Mosque,24,2407,2407172,2407172-01,551,205,346,0,M,01,205
DAYKUNDI,MIRAMOR,Tundak Nek Mosque,24,2407,2407172,2407172-02,551,205,346,0,F,02,346
DAYKUNDI,MIRAMOR,Sar Qul Nek Aabi,24,2407,2407173,2407173-01,514,201,313,0,M,01,201
DAYKUNDI,MIRAMOR,Sar Qul Nek Aabi,24,2407,2407173,2407173-02,514,201,313,0,F,02,313
DAYKUNDI,MIRAMOR,Khwajah Ghar School,24,2407,2407174,2407174-01,317,141,176,0,M,01,141
DAYKUNDI,MIRAMOR,Khwajah Ghar School,24,2407,2407174,2407174-02,317,141,176,0,F,02,176
DAYKUNDI,MIRAMOR,Tasleech School,24,2407,2407175,2407175-01,312,154,158,0,M,01,154
DAYKUNDI,MIRAMOR,Tasleech School,24,2407,2407175,2407175-02,312,154,158,0,F,02,158
DAYKUNDI,MIRAMOR,Nehal Boys High School,24,2407,2407176,2407176-01,1122,440,682,0,M,01,220
DAYKUNDI,MIRAMOR,Nehal Boys High School,24,2407,2407176,2407176-02,1122,440,682,0,M,02,220
DAYKUNDI,MIRAMOR,Nehal Boys High School,24,2407,2407176,2407176-03,1122,440,682,0,F,03,341
DAYKUNDI,MIRAMOR,Nehal Boys High School,24,2407,2407176,2407176-04,1122,440,682,0,F,04,341
DAYKUNDI,MIRAMOR,Dahan Qul School,24,2407,2407177,2407177-01,255,106,149,0,M,01,106
DAYKUNDI,MIRAMOR,Dahan Qul School,24,2407,2407177,2407177-02,255,106,149,0,F,02,149
DAYKUNDI,MIRAMOR,Chahar Sad Khanah Boys High School,24,2407,2407178,2407178-01,1181,495,686,0,M,01,248
DAYKUNDI,MIRAMOR,Chahar Sad Khanah Boys High School,24,2407,2407178,2407178-02,1181,495,686,0,M,02,247
DAYKUNDI,MIRAMOR,Chahar Sad Khanah Boys High School,24,2407,2407178,2407178-03,1181,495,686,0,F,03,343
DAYKUNDI,MIRAMOR,Chahar Sad Khanah Boys High School,24,2407,2407178,2407178-04,1181,495,686,0,F,04,343
DAYKUNDI,MIRAMOR,Naak Sufla Mosque,24,2407,2407179,2407179-01,569,227,342,0,M,01,227
DAYKUNDI,MIRAMOR,Naak Sufla Mosque,24,2407,2407179,2407179-02,569,227,342,0,F,02,342
DAYKUNDI,MIRAMOR,Watanah Boys High School,24,2407,2407180,2407180-01,689,325,364,1,M,01,325
DAYKUNDI,MIRAMOR,Watanah Boys High School,24,2407,2407180,2407180-02,689,325,364,1,F,02,364
DAYKUNDI,MIRAMOR,Band e Bareek Narkhesi Mosque,24,2407,2407181,2407181-01,748,341,407,0,M,01,341
DAYKUNDI,MIRAMOR,Band e Bareek Narkhesi Mosque,24,2407,2407181,2407181-02,748,341,407,0,F,02,204
DAYKUNDI,MIRAMOR,Band e Bareek Narkhesi Mosque,24,2407,2407181,2407181-03,748,341,407,0,F,03,203
DAYKUNDI,MIRAMOR,Du Jehan Tekan Barkar Mosque,24,2407,2407182,2407182-01,375,157,218,0,M,01,157
DAYKUNDI,MIRAMOR,Du Jehan Tekan Barkar Mosque,24,2407,2407182,2407182-02,375,157,218,0,F,02,218
DAYKUNDI,MIRAMOR,Sheneah Barkar School,24,2407,2407183,2407183-01,933,353,580,0,M,01,353
DAYKUNDI,MIRAMOR,Sheneah Barkar School,24,2407,2407183,2407183-02,933,353,580,0,F,02,290
DAYKUNDI,MIRAMOR,Sheneah Barkar School,24,2407,2407183,2407183-03,933,353,580,0,F,03,290
DAYKUNDI,MIRAMOR,Dahan Dar Rah School,24,2407,2407184,2407184-01,593,264,329,1,M,01,264
DAYKUNDI,MIRAMOR,Dahan Dar Rah School,24,2407,2407184,2407184-02,593,264,329,1,F,02,329
DAYKUNDI,MIRAMOR,Tai Barkar Mosque,24,2407,2407185,2407185-01,523,247,276,0,M,01,247
DAYKUNDI,MIRAMOR,Tai Barkar Mosque,24,2407,2407185,2407185-02,523,247,276,0,F,02,276
DAYKUNDI,MIRAMOR,Bardez Mosque,24,2407,2407186,2407186-01,496,265,231,1,M,01,265
DAYKUNDI,MIRAMOR,Bardez Mosque,24,2407,2407186,2407186-02,496,265,231,1,F,02,231
DAYKUNDI,MIRAMOR,Koraf Asterak School,24,2407,2407187,2407187-01,297,147,150,0,M,01,147
DAYKUNDI,MIRAMOR,Koraf Asterak School,24,2407,2407187,2407187-02,297,147,150,0,F,02,150
DAYKUNDI,MIRAMOR,Sangan School,24,2407,2407188,2407188-01,605,273,332,0,M,01,273
DAYKUNDI,MIRAMOR,Sangan School,24,2407,2407188,2407188-02,605,273,332,0,F,02,332
DAYKUNDI,MIRAMOR,Zemra Folad Mosque,24,2407,2407189,2407189-01,330,158,172,0,M,01,158
DAYKUNDI,MIRAMOR,Zemra Folad Mosque,24,2407,2407189,2407189-02,330,158,172,0,F,02,172
DAYKUNDI,MIRAMOR,Tai Warseel Girls School,24,2407,2407190,2407190-01,641,305,336,0,M,01,305
DAYKUNDI,MIRAMOR,Tai Warseel Girls School,24,2407,2407190,2407190-02,641,305,336,0,F,02,336
DAYKUNDI,MIRAMOR,Surkh Joi Rubat Girls School,24,2407,2407191,2407191-01,1020,483,537,1,M,01,242
DAYKUNDI,MIRAMOR,Surkh Joi Rubat Girls School,24,2407,2407191,2407191-02,1020,483,537,1,M,02,241
DAYKUNDI,MIRAMOR,Surkh Joi Rubat Girls School,24,2407,2407191,2407191-03,1020,483,537,1,F,03,269
DAYKUNDI,MIRAMOR,Surkh Joi Rubat Girls School,24,2407,2407191,2407191-04,1020,483,537,1,F,04,268
DAYKUNDI,MIRAMOR,Kalan Qul Rubat,24,2407,2407192,2407192-01,279,129,150,0,M,01,129
DAYKUNDI,MIRAMOR,Kalan Qul Rubat,24,2407,2407192,2407192-02,279,129,150,0,F,02,150
DAYKUNDI,MIRAMOR,Chahar Shanbah School,24,2407,2407193,2407193-01,345,181,164,0,M,01,181
DAYKUNDI,MIRAMOR,Chahar Shanbah School,24,2407,2407193,2407193-02,345,181,164,0,F,02,164
DAYKUNDI,MIRAMOR,Syah Bomak Rubat Mosque,24,2407,2407194,2407194-01,415,189,226,1,M,01,189
DAYKUNDI,MIRAMOR,Syah Bomak Rubat Mosque,24,2407,2407194,2407194-02,415,189,226,1,F,02,226
DAYKUNDI,MIRAMOR,Gurgi village Mosque,24,2407,2407195,2407195-01,540,244,296,0,M,01,244
DAYKUNDI,MIRAMOR,Gurgi village Mosque,24,2407,2407195,2407195-02,540,244,296,0,F,02,296
DAYKUNDI,MIRAMOR,Warbargot Mosque,24,2407,2407196,2407196-01,772,361,411,0,M,01,361
DAYKUNDI,MIRAMOR,Warbargot Mosque,24,2407,2407196,2407196-02,772,361,411,0,F,02,206
DAYKUNDI,MIRAMOR,Warbargot Mosque,24,2407,2407196,2407196-03,772,361,411,0,F,03,205
DAYKUNDI,MIRAMOR,Ownah Burger School,24,2407,2407197,2407197-01,754,342,412,0,M,01,342
DAYKUNDI,MIRAMOR,Ownah Burger School,24,2407,2407197,2407197-02,754,342,412,0,F,02,206
DAYKUNDI,MIRAMOR,Ownah Burger School,24,2407,2407197,2407197-03,754,342,412,0,F,03,206
DAYKUNDI,MIRAMOR,Bazar Jawz Mosque,24,2407,2407198,2407198-01,888,419,469,0,M,01,210
DAYKUNDI,MIRAMOR,Bazar Jawz Mosque,24,2407,2407198,2407198-02,888,419,469,0,M,02,209
DAYKUNDI,MIRAMOR,Bazar Jawz Mosque,24,2407,2407198,2407198-03,888,419,469,0,F,03,235
DAYKUNDI,MIRAMOR,Bazar Jawz Mosque,24,2407,2407198,2407198-04,888,419,469,0,F,04,234
DAYKUNDI,MIRAMOR,Shaeedan Charkh School,24,2407,2407199,2407199-01,1388,640,748,1,M,01,320
DAYKUNDI,MIRAMOR,Shaeedan Charkh School,24,2407,2407199,2407199-02,1388,640,748,1,M,02,320
DAYKUNDI,MIRAMOR,Shaeedan Charkh School,24,2407,2407199,2407199-03,1388,640,748,1,F,03,374
DAYKUNDI,MIRAMOR,Shaeedan Charkh School,24,2407,2407199,2407199-04,1388,640,748,1,F,04,374
DAYKUNDI,MIRAMOR,Joi Toot School,24,2407,2407200,2407200-01,726,344,382,0,M,01,344
DAYKUNDI,MIRAMOR,Joi Toot School,24,2407,2407200,2407200-02,726,344,382,0,F,02,382
DAYKUNDI,MIRAMOR,Myanah Nalach Mosque,24,2407,2407201,2407201-01,1195,502,693,0,M,01,251
DAYKUNDI,MIRAMOR,Myanah Nalach Mosque,24,2407,2407201,2407201-02,1195,502,693,0,M,02,251
DAYKUNDI,MIRAMOR,Myanah Nalach Mosque,24,2407,2407201,2407201-03,1195,502,693,0,F,03,347
DAYKUNDI,MIRAMOR,Myanah Nalach Mosque,24,2407,2407201,2407201-04,1195,502,693,0,F,04,346
DAYKUNDI,MIRAMOR,Takhawi Boys School,24,2407,2407202,2407202-01,1028,464,564,1,M,01,232
DAYKUNDI,MIRAMOR,Takhawi Boys School,24,2407,2407202,2407202-02,1028,464,564,1,M,02,232
DAYKUNDI,MIRAMOR,Takhawi Boys School,24,2407,2407202,2407202-03,1028,464,564,1,F,03,282
DAYKUNDI,MIRAMOR,Takhawi Boys School,24,2407,2407202,2407202-04,1028,464,564,1,F,04,282
DAYKUNDI,MIRAMOR,Patab Qanghoor Mosque,24,2407,2407203,2407203-01,270,125,145,0,M,01,125
DAYKUNDI,MIRAMOR,Patab Qanghoor Mosque,24,2407,2407203,2407203-02,270,125,145,0,F,02,145
DAYKUNDI,MIRAMOR,Zaagh Murdah Sar e Qul Mosque,24,2407,2407204,2407204-01,299,151,148,0,M,01,151
DAYKUNDI,MIRAMOR,Zaagh Murdah Sar e Qul Mosque,24,2407,2407204,2407204-02,299,151,148,0,F,02,148
DAYKUNDI,MIRAMOR,Tagab School,24,2407,2407205,2407205-01,1320,631,689,1,M,01,316
DAYKUNDI,MIRAMOR,Tagab School,24,2407,2407205,2407205-02,1320,631,689,1,M,02,315
DAYKUNDI,MIRAMOR,Tagab School,24,2407,2407205,2407205-03,1320,631,689,1,F,03,345
DAYKUNDI,MIRAMOR,Tagab School,24,2407,2407205,2407205-04,1320,631,689,1,F,04,344
DAYKUNDI,MIRAMOR,Bagh Ulya Mosque,24,2407,2407206,2407206-01,651,299,352,1,M,01,299
DAYKUNDI,MIRAMOR,Bagh Ulya Mosque,24,2407,2407206,2407206-02,651,299,352,1,F,02,352
DAYKUNDI,MIRAMOR,Uroos Ulya Mosque,24,2407,2407207,2407207-01,290,129,161,0,M,01,129
DAYKUNDI,MIRAMOR,Uroos Ulya Mosque,24,2407,2407207,2407207-02,290,129,161,0,F,02,161
DAYKUNDI,MIRAMOR,Askan Girls School,24,2407,2407208,2407208-01,1184,518,666,0,M,01,259
DAYKUNDI,MIRAMOR,Askan Girls School,24,2407,2407208,2407208-02,1184,518,666,0,M,02,259
DAYKUNDI,MIRAMOR,Askan Girls School,24,2407,2407208,2407208-03,1184,518,666,0,F,03,333
DAYKUNDI,MIRAMOR,Askan Girls School,24,2407,2407208,2407208-04,1184,518,666,0,F,04,333
DAYKUNDI,MIRAMOR,Tuqman Darah Mosque,24,2407,2407209,2407209-01,380,177,203,0,M,01,177
DAYKUNDI,MIRAMOR,Tuqman Darah Mosque,24,2407,2407209,2407209-02,380,177,203,0,F,02,203
DAYKUNDI,MIRAMOR,Yaka wa Montah School,24,2407,2407210,2407210-01,227,93,134,0,M,01,93
DAYKUNDI,MIRAMOR,Yaka wa Montah School,24,2407,2407210,2407210-02,227,93,134,0,F,02,134
DAYKUNDI,MIRAMOR,Rako Mosque,24,2407,2407211,2407211-01,780,335,445,1,M,01,335
DAYKUNDI,MIRAMOR,Rako Mosque,24,2407,2407211,2407211-02,780,335,445,1,F,02,223
DAYKUNDI,MIRAMOR,Rako Mosque,24,2407,2407211,2407211-03,780,335,445,1,F,03,222
DAYKUNDI,MIRAMOR,Aazrakah Mir Ghulam Mosque,24,2407,2407212,2407212-01,693,297,396,0,M,01,297
DAYKUNDI,MIRAMOR,Aazrakah Mir Ghulam Mosque,24,2407,2407212,2407212-02,693,297,396,0,F,02,396
DAYKUNDI,MIRAMOR,Tai Jang Mosque,24,2407,2407213,2407213-01,859,356,503,1,M,01,356
DAYKUNDI,MIRAMOR,Tai Jang Mosque,24,2407,2407213,2407213-02,859,356,503,1,F,02,252
DAYKUNDI,MIRAMOR,Tai Jang Mosque,24,2407,2407213,2407213-03,859,356,503,1,F,03,251
DAYKUNDI,MIRAMOR,Sheenah Ashtu Mosque,24,2407,2407214,2407214-01,940,374,566,1,M,01,374
DAYKUNDI,MIRAMOR,Sheenah Ashtu Mosque,24,2407,2407214,2407214-02,940,374,566,1,F,02,283
DAYKUNDI,MIRAMOR,Sheenah Ashtu Mosque,24,2407,2407214,2407214-03,940,374,566,1,F,03,283
DAYKUNDI,SANG-E-TAKHT,Talkhak Shiekh Ali High School,24,2408,2408215,2408215-01,500,245,255,0,M,01,245
DAYKUNDI,SANG-E-TAKHT,Talkhak Shiekh Ali High School,24,2408,2408215,2408215-02,500,245,255,0,F,02,255
DAYKUNDI,SANG-E-TAKHT,Qalla Sangi Mosque,24,2408,2408216,2408216-01,792,401,391,1,M,01,201
DAYKUNDI,SANG-E-TAKHT,Qalla Sangi Mosque,24,2408,2408216,2408216-02,792,401,391,1,M,02,200
DAYKUNDI,SANG-E-TAKHT,Qalla Sangi Mosque,24,2408,2408216,2408216-03,792,401,391,1,F,03,391
DAYKUNDI,SANG-E-TAKHT,Amirul Momineen Jame Mosque,24,2408,2408217,2408217-01,256,155,101,0,M,01,155
DAYKUNDI,SANG-E-TAKHT,Amirul Momineen Jame Mosque,24,2408,2408217,2408217-02,256,155,101,0,F,02,101
DAYKUNDI,SANG-E-TAKHT,Syah Deh High School,24,2408,2408218,2408218-01,262,133,129,0,M,01,133
DAYKUNDI,SANG-E-TAKHT,Syah Deh High School,24,2408,2408218,2408218-02,262,133,129,0,F,02,129
DAYKUNDI,SANG-E-TAKHT,Seerak Mosque,24,2408,2408219,2408219-01,376,188,188,0,M,01,188
DAYKUNDI,SANG-E-TAKHT,Seerak Mosque,24,2408,2408219,2408219-02,376,188,188,0,F,02,188
DAYKUNDI,SANG-E-TAKHT,Sheneah Qeramat School,24,2408,2408220,2408220-01,446,208,238,1,M,01,208
DAYKUNDI,SANG-E-TAKHT,Sheneah Qeramat School,24,2408,2408220,2408220-02,446,208,238,1,F,02,238
DAYKUNDI,SANG-E-TAKHT,Ael Mosque,24,2408,2408221,2408221-01,428,210,218,0,M,01,210
DAYKUNDI,SANG-E-TAKHT,Ael Mosque,24,2408,2408221,2408221-02,428,210,218,0,F,02,218
DAYKUNDI,SANG-E-TAKHT,Menbar Dahan Ghar Gharah,24,2408,2408222,2408222-01,352,177,175,0,M,01,177
DAYKUNDI,SANG-E-TAKHT,Menbar Dahan Ghar Gharah,24,2408,2408222,2408222-02,352,177,175,0,F,02,175
DAYKUNDI,SANG-E-TAKHT,Darul Huda High School,24,2408,2408223,2408223-01,498,270,228,0,M,01,270
DAYKUNDI,SANG-E-TAKHT,Darul Huda High School,24,2408,2408223,2408223-02,498,270,228,0,F,02,228
DAYKUNDI,SANG-E-TAKHT,Bazar Sang Takht Jafaria Mosque,24,2408,2408224,2408224-01,1243,647,596,0,M,01,324
DAYKUNDI,SANG-E-TAKHT,Bazar Sang Takht Jafaria Mosque,24,2408,2408224,2408224-02,1243,647,596,0,M,02,323
DAYKUNDI,SANG-E-TAKHT,Bazar Sang Takht Jafaria Mosque,24,2408,2408224,2408224-03,1243,647,596,0,F,03,298
DAYKUNDI,SANG-E-TAKHT,Bazar Sang Takht Jafaria Mosque,24,2408,2408224,2408224-04,1243,647,596,0,F,04,298
DAYKUNDI,SANG-E-TAKHT,Menbar Arg,24,2408,2408225,2408225-01,445,212,233,0,M,01,212
DAYKUNDI,SANG-E-TAKHT,Menbar Arg,24,2408,2408225,2408225-02,445,212,233,0,F,02,233
DAYKUNDI,SANG-E-TAKHT,Menbar Qutquti,24,2408,2408226,2408226-01,1318,628,690,0,M,01,314
DAYKUNDI,SANG-E-TAKHT,Menbar Qutquti,24,2408,2408226,2408226-02,1318,628,690,0,M,02,314
DAYKUNDI,SANG-E-TAKHT,Menbar Qutquti,24,2408,2408226,2408226-03,1318,628,690,0,F,03,345
DAYKUNDI,SANG-E-TAKHT,Menbar Qutquti,24,2408,2408226,2408226-04,1318,628,690,0,F,04,345
DAYKUNDI,SANG-E-TAKHT,Sheneah Chakah Mosque,24,2408,2408227,2408227-01,778,369,409,2,M,01,369
DAYKUNDI,SANG-E-TAKHT,Sheneah Chakah Mosque,24,2408,2408227,2408227-02,778,369,409,2,F,02,205
DAYKUNDI,SANG-E-TAKHT,Sheneah Chakah Mosque,24,2408,2408227,2408227-03,778,369,409,2,F,03,204
DAYKUNDI,SANG-E-TAKHT,Sar Qad High School,24,2408,2408228,2408228-01,483,227,256,0,M,01,227
DAYKUNDI,SANG-E-TAKHT,Sar Qad High School,24,2408,2408228,2408228-02,483,227,256,0,F,02,256
DAYKUNDI,SANG-E-TAKHT,Menbar Dahan Dal Dal,24,2408,2408229,2408229-01,770,369,401,0,M,01,369
DAYKUNDI,SANG-E-TAKHT,Menbar Dahan Dal Dal,24,2408,2408229,2408229-02,770,369,401,0,F,02,201
DAYKUNDI,SANG-E-TAKHT,Menbar Dahan Dal Dal,24,2408,2408229,2408229-03,770,369,401,0,F,03,200
DAYKUNDI,SANG-E-TAKHT,Imam Sajad Mosque,24,2408,2408230,2408230-01,589,296,293,1,M,01,296
DAYKUNDI,SANG-E-TAKHT,Imam Sajad Mosque,24,2408,2408230,2408230-02,589,296,293,1,F,02,293
DAYKUNDI,SANG-E-TAKHT,Dahan Barghas High School,24,2408,2408231,2408231-01,549,297,252,0,M,01,297
DAYKUNDI,SANG-E-TAKHT,Dahan Barghas High School,24,2408,2408231,2408231-02,549,297,252,0,F,02,252
DAYKUNDI,SANG-E-TAKHT,Syah Chob Bazar School,24,2408,2408232,2408232-01,1075,489,586,0,M,01,245
DAYKUNDI,SANG-E-TAKHT,Syah Chob Bazar School,24,2408,2408232,2408232-02,1075,489,586,0,M,02,244
DAYKUNDI,SANG-E-TAKHT,Syah Chob Bazar School,24,2408,2408232,2408232-03,1075,489,586,0,F,03,293
DAYKUNDI,SANG-E-TAKHT,Syah Chob Bazar School,24,2408,2408232,2408232-04,1075,489,586,0,F,04,293
DAYKUNDI,SANG-E-TAKHT,Chahar Qul Miri High School,24,2408,2408233,2408233-01,830,356,474,0,M,01,356
DAYKUNDI,SANG-E-TAKHT,Chahar Qul Miri High School,24,2408,2408233,2408233-02,830,356,474,0,F,02,237
DAYKUNDI,SANG-E-TAKHT,Chahar Qul Miri High School,24,2408,2408233,2408233-03,830,356,474,0,F,03,237
DAYKUNDI,SANG-E-TAKHT,Sheneah Qalla School,24,2408,2408234,2408234-01,1112,555,557,0,M,01,278
DAYKUNDI,SANG-E-TAKHT,Sheneah Qalla School,24,2408,2408234,2408234-02,1112,555,557,0,M,02,277
DAYKUNDI,SANG-E-TAKHT,Sheneah Qalla School,24,2408,2408234,2408234-03,1112,555,557,0,F,03,279
DAYKUNDI,SANG-E-TAKHT,Sheneah Qalla School,24,2408,2408234,2408234-04,1112,555,557,0,F,04,278
DAYKUNDI,SANG-E-TAKHT,Salbeetu Bazar School,24,2408,2408235,2408235-01,1585,800,785,1,M,01,400
DAYKUNDI,SANG-E-TAKHT,Salbeetu Bazar School,24,2408,2408235,2408235-02,1585,800,785,1,M,02,400
DAYKUNDI,SANG-E-TAKHT,Salbeetu Bazar School,24,2408,2408235,2408235-03,1585,800,785,1,F,03,393
DAYKUNDI,SANG-E-TAKHT,Salbeetu Bazar School,24,2408,2408235,2408235-04,1585,800,785,1,F,04,392
DAYKUNDI,SANG-E-TAKHT,"Markaz Bandar, Ba’asat High School",24,2408,2408236,2408236-01,788,393,395,0,M,01,393
DAYKUNDI,SANG-E-TAKHT,"Markaz Bandar, Ba’asat High School",24,2408,2408236,2408236-02,788,393,395,0,F,02,395
DAYKUNDI,SANG-E-TAKHT,Asb Dawan General Mosque,24,2408,2408237,2408237-01,588,283,305,0,M,01,283
DAYKUNDI,SANG-E-TAKHT,Asb Dawan General Mosque,24,2408,2408237,2408237-02,588,283,305,0,F,02,305
DAYKUNDI,SANG-E-TAKHT,Meerasi Ulya Boys High School,24,2408,2408238,2408238-01,1063,507,556,0,M,01,254
DAYKUNDI,SANG-E-TAKHT,Meerasi Ulya Boys High School,24,2408,2408238,2408238-02,1063,507,556,0,M,02,253
DAYKUNDI,SANG-E-TAKHT,Meerasi Ulya Boys High School,24,2408,2408238,2408238-03,1063,507,556,0,F,03,278
DAYKUNDI,SANG-E-TAKHT,Meerasi Ulya Boys High School,24,2408,2408238,2408238-04,1063,507,556,0,F,04,278
DAYKUNDI,KEJRAN,Boka Jame Mosque,24,2409,2409240,2409240-01,1577,417,1160,3,M,01,209
