id,name,distId,provId,distName,voters_total,stations_total,voters_male,stations_male,stations_male-400-count,stations_male-400,stations_male-400-none,station_male-last-a,station_male-last-b,voters_female,stations_female,stations_female-400-count,stations_female-400,stations_female-400-none,station_female-last-a,station_female-last-b
1313188,Garmmi School,1313,13,MIRZAKA,2842,8,1166,3,1,1X400,2,383,383,1676,5,3,3X400,2,238,238
1313189,Hajiano Kali Mosque,1313,13,MIRZAKA,1534,4,395,1,0,,1,395,0,1139,3,1,1X400,2,370,369
1313190,Khalilan High School,1313,13,MIRZAKA,1091,4,505,2,0,,2,253,252,586,2,0,,2,293,293
1313191,Nayebuddin Mosque,1313,13,MIRZAKA,1558,4,795,2,0,,2,398,397,763,2,0,,2,382,381
1313192,Chorarrkai School,1313,13,MIRZAKA,1672,6,858,3,1,1X400,2,229,229,814,3,1,1X400,2,207,207
1313193,Suhbati School,1313,13,MIRZAKA,1585,5,958,3,1,1X400,2,279,279,627,2,0,,2,314,313
1313194,Da Ghownzi Mosque,1313,13,MIRZAKA,2872,9,1202,4,2,2X400,2,201,201,1670,5,3,3X400,2,235,235
1313195,Andwam Secondary School,1313,13,MIRZAKA,2428,8,1202,4,2,2X400,2,201,201,1226,4,2,2X400,2,213,213
1313196,Da Grandi Khowli Mosque,1313,13,MIRZAKA,2290,6,1165,3,1,1X400,2,383,382,1125,3,1,1X400,2,363,362
1313197,Yaruddin Mosque,1313,13,MIRZAKA,2487,7,1385,4,2,2X400,2,293,292,1102,3,1,1X400,2,351,351
1314084,Mirajan Mosque,1314,13,GARDA SIRAY,944,3,604,2,0,,2,302,302,340,1,0,,1,340,0
1314085,Kharr Khil Mosque,1314,13,GARDA SIRAY,1785,5,1187,3,1,1X400,2,394,393,598,2,0,,2,299,299
1314086,Gerdah Serrai Clinic,1314,13,GARDA SIRAY,603,3,547,2,0,,2,274,273,56,1,0,,1,56,0
1314087,Zarghoon Ragha School location,1314,13,GARDA SIRAY,2374,7,1219,4,2,2X400,2,210,209,1155,3,1,1X400,2,378,377
1314088,Tori Khil Markazi Mosque,1314,13,GARDA SIRAY,2365,6,1200,3,3,3X400,0,0,0,1165,3,1,1X400,2,383,382
1314089,Fakhri dokanoonah Mosque,1314,13,GARDA SIRAY,1201,4,612,2,0,,2,306,306,589,2,0,,2,295,294
1315039,Nawai Madrassah,1315,13,ROHANI BABA,2624,7,2327,6,4,4X400,2,364,363,297,1,0,,1,297,0
1315040,Saleh Khil Madrassah,1315,13,ROHANI BABA,2832,9,2406,7,5,5X400,2,203,203,426,2,0,,2,213,213
1315041,Babul Khil village Mosque,1315,13,ROHANI BABA,2775,8,2352,6,4,4X400,2,376,376,423,2,0,,2,212,211
1315042,Menjawar Rouhani Ba Ba Mosque,1315,13,ROHANI BABA,1596,4,1198,3,1,1X400,2,399,399,398,1,0,,1,398,0
1315043,Khar Mast Khilo Mosque,1315,13,ROHANI BABA,973,4,894,3,1,1X400,2,247,247,79,1,0,,1,79,0
1315044,Mamozai Clinic,1315,13,ROHANI BABA,337,2,249,1,0,,1,249,0,88,1,0,,1,88,0
1315045,Shah Haider Mosque,1315,13,ROHANI BABA,468,2,357,1,0,,1,357,0,111,1,0,,1,111,0
1315046,Rahman Khil Mosque,1315,13,ROHANI BABA,1618,5,1468,4,2,2X400,2,334,334,150,1,0,,1,150,0
1315047,Nek Nam Mosque,1315,13,ROHANI BABA,746,3,551,2,0,,2,276,275,195,1,0,,1,195,0
1401001,Haji Zar Payo Khan Mosque,1401,14,PROVINCIAL CAPITAL OF KHOST ( KHOST ),1124,3,735,2,0,,2,368,367,389,1,0,,1,389,0
1401002,Women Affairs Directorate,1401,14,PROVINCIAL CAPITAL OF KHOST ( KHOST ),1236,4,702,2,0,,2,351,351,534,2,0,,2,267,267
1401003,Ghazi Babrak Zadran Park,1401,14,PROVINCIAL CAPITAL OF KHOST ( KHOST ),2581,8,2478,7,5,5X400,2,239,239,103,1,0,,1,103,0
1401004,Central Mosque,1401,14,PROVINCIAL CAPITAL OF KHOST ( KHOST ),6584,17,6349,16,14,14X400,2,375,374,235,1,0,,1,235,0
1401005,Yaoubaio Adah Mosque,1401,14,PROVINCIAL CAPITAL OF KHOST ( KHOST ),3657,10,3518,9,7,7X400,2,359,359,139,1,0,,1,139,0
1401006,Alfatah Markazi High School,1401,14,PROVINCIAL CAPITAL OF KHOST ( KHOST ),1412,5,1256,4,2,2X400,2,228,228,156,1,0,,1,156,0
1401007,Old Civil Hospital,1401,14,PROVINCIAL CAPITAL OF KHOST ( KHOST ),1685,5,1200,3,3,3X400,0,0,0,485,2,0,,2,243,242
1401008,Directorate of Persons with Disability,1401,14,PROVINCIAL CAPITAL OF KHOST ( KHOST ),3738,10,3154,8,6,6X400,2,377,377,584,2,0,,2,292,292
1401009,Shaheed Mohammad Daoud School,1401,14,PROVINCIAL CAPITAL OF KHOST ( KHOST ),415,2,381,1,0,,1,381,0,34,1,0,,1,34,0
1401010,Customs House Mosque,1401,14,PROVINCIAL CAPITAL OF KHOST ( KHOST ),3692,10,3104,8,6,6X400,2,352,352,588,2,0,,2,294,294
1401011,Manni Village Mosque,1401,14,PROVINCIAL CAPITAL OF KHOST ( KHOST ),964,3,731,2,0,,2,366,365,233,1,0,,1,233,0
1401012,"Budah Khan Mosque, Shamal Mardikhil",1401,14,PROVINCIAL CAPITAL OF KHOST ( KHOST ),748,3,613,2,0,,2,307,306,135,1,0,,1,135,0
1401013,Warda Khil village Mosque,1401,14,PROVINCIAL CAPITAL OF KHOST ( KHOST ),462,2,377,1,0,,1,377,0,85,1,0,,1,85,0
1401014,Tour Ghundai School,1401,14,PROVINCIAL CAPITAL OF KHOST ( KHOST ),966,4,944,3,1,1X400,2,272,272,22,1,0,,1,22,0
1401015,Bangi Bagh Ster Kali village Mosque,1401,14,PROVINCIAL CAPITAL OF KHOST ( KHOST ),1060,4,878,3,1,1X400,2,239,239,182,1,0,,1,182,0
1401016,Da Shamal Zorr Kali (Noorzai) Mosque,1401,14,PROVINCIAL CAPITAL OF KHOST ( KHOST ),467,3,426,2,0,,2,213,213,41,1,0,,1,41,0
1401017,Da Nawrozai High School,1401,14,PROVINCIAL CAPITAL OF KHOST ( KHOST ),1197,4,1055,3,1,1X400,2,328,327,142,1,0,,1,142,0
1401018,Danda Pano Pas Kali Mosque,1401,14,PROVINCIAL CAPITAL OF KHOST ( KHOST ),397,2,315,1,0,,1,315,0,82,1,0,,1,82,0
1401019,Malizai Jirga Hall,1401,14,PROVINCIAL CAPITAL OF KHOST ( KHOST ),468,3,402,2,0,,2,201,201,66,1,0,,1,66,0
1401020,Shamal Gada Kharah Hasan Kot School,1401,14,PROVINCIAL CAPITAL OF KHOST ( KHOST ),1190,4,812,3,1,1X400,2,206,206,378,1,0,,1,378,0
1401021,Ghazi Abad Village Primary School,1401,14,PROVINCIAL CAPITAL OF KHOST ( KHOST ),1489,5,1380,4,2,2X400,2,290,290,109,1,0,,1,109,0
1401022,Paste Pale Mosque,1401,14,PROVINCIAL CAPITAL OF KHOST ( KHOST ),2,1,0,0,0,,0,0,0,2,1,0,,1,2,0
1401023,Sarbaz Mosque,1401,14,PROVINCIAL CAPITAL OF KHOST ( KHOST ),4137,11,3371,9,7,7X400,2,286,285,766,2,0,,2,383,383
1401024,Saroki village (Lakann) Mosque,1401,14,PROVINCIAL CAPITAL OF KHOST ( KHOST ),1965,6,1262,4,2,2X400,2,231,231,703,2,0,,2,352,351
1401025,Sarkai Barraio Mosque,1401,14,PROVINCIAL CAPITAL OF KHOST ( KHOST ),1063,3,771,2,0,,2,386,385,292,1,0,,1,292,0
1401026,Tang village Mosque,1401,14,PROVINCIAL CAPITAL OF KHOST ( KHOST ),1531,4,1154,3,1,1X400,2,377,377,377,1,0,,1,377,0
1401027,Ayub Khil High School,1401,14,PROVINCIAL CAPITAL OF KHOST ( KHOST ),2485,7,2151,6,4,4X400,2,276,275,334,1,0,,1,334,0
1401028,Deeri central Mosque,1401,14,PROVINCIAL CAPITAL OF KHOST ( KHOST ),1130,4,725,2,0,,2,363,362,405,2,0,,2,203,202
1401029,Sarki Jan village Mosque Shamal,1401,14,PROVINCIAL CAPITAL OF KHOST ( KHOST ),1302,4,920,3,1,1X400,2,260,260,382,1,0,,1,382,0
1401030,"Jirga Hall, Matoon Cheni village",1401,14,PROVINCIAL CAPITAL OF KHOST ( KHOST ),1235,4,968,3,1,1X400,2,284,284,267,1,0,,1,267,0
1401031,Madikhil village Madrassah,1401,14,PROVINCIAL CAPITAL OF KHOST ( KHOST ),489,3,484,2,0,,2,242,242,5,1,0,,1,5,0
1401032,Magaso village Mosque,1401,14,PROVINCIAL CAPITAL OF KHOST ( KHOST ),1179,4,992,3,1,1X400,2,296,296,187,1,0,,1,187,0
1401033,Kondaio village Mosque,1401,14,PROVINCIAL CAPITAL OF KHOST ( KHOST ),1635,5,1326,4,2,2X400,2,263,263,309,1,0,,1,309,0
1401034,Kamran village Jame Mosque,1401,14,PROVINCIAL CAPITAL OF KHOST ( KHOST ),1724,5,1554,4,2,2X400,2,377,377,170,1,0,,1,170,0
1401035,Khani Khwarr Mosque,1401,14,PROVINCIAL CAPITAL OF KHOST ( KHOST ),2584,7,2254,6,4,4X400,2,327,327,330,1,0,,1,330,0
1401036,Mazghora village Mosque,1401,14,PROVINCIAL CAPITAL OF KHOST ( KHOST ),514,3,448,2,0,,2,224,224,66,1,0,,1,66,0
1401037,Assar School,1401,14,PROVINCIAL CAPITAL OF KHOST ( KHOST ),77,1,0,0,0,,0,0,0,77,1,0,,1,77,0
1401038,Mangal Kot village Mosque,1401,14,PROVINCIAL CAPITAL OF KHOST ( KHOST ),2331,7,2084,6,4,4X400,2,242,242,247,1,0,,1,247,0
1401039,Sarangot Mosque,1401,14,PROVINCIAL CAPITAL OF KHOST ( KHOST ),911,3,702,2,0,,2,351,351,209,1,0,,1,209,0
1401040,"Taza Kali Mosque, Matoon",1401,14,PROVINCIAL CAPITAL OF KHOST ( KHOST ),1246,4,989,3,1,1X400,2,295,294,257,1,0,,1,257,0
1401041,Matoon Mandi Khil Mosque,1401,14,PROVINCIAL CAPITAL OF KHOST ( KHOST ),1702,6,1215,4,2,2X400,2,208,207,487,2,0,,2,244,243
1401042,Khabshkhilo Mosque,1401,14,PROVINCIAL CAPITAL OF KHOST ( KHOST ),1980,6,1431,4,2,2X400,2,316,315,549,2,0,,2,275,274
1401043,Darikhilo Mosque,1401,14,PROVINCIAL CAPITAL OF KHOST ( KHOST ),801,3,622,2,0,,2,311,311,179,1,0,,1,179,0
1401044,Kotwalai village Mosque,1401,14,PROVINCIAL CAPITAL OF KHOST ( KHOST ),458,2,394,1,0,,1,394,0,64,1,0,,1,64,0
1401045,Cheeghe village Mosque,1401,14,PROVINCIAL CAPITAL OF KHOST ( KHOST ),522,2,372,1,0,,1,372,0,150,1,0,,1,150,0
1401046,Kajeeri village Mosque,1401,14,PROVINCIAL CAPITAL OF KHOST ( KHOST ),814,3,614,2,0,,2,307,307,200,1,0,,1,200,0
1401047,Karwan Sarai Mosque,1401,14,PROVINCIAL CAPITAL OF KHOST ( KHOST ),917,3,788,2,0,,2,394,394,129,1,0,,1,129,0
1401048,Omer Khan village Mosque,1401,14,PROVINCIAL CAPITAL OF KHOST ( KHOST ),563,3,437,2,0,,2,219,218,126,1,0,,1,126,0
1401049,Mahmoud Khil High School,1401,14,PROVINCIAL CAPITAL OF KHOST ( KHOST ),665,3,607,2,0,,2,304,303,58,1,0,,1,58,0
1401050,Gharghakht Primary School,1401,14,PROVINCIAL CAPITAL OF KHOST ( KHOST ),1156,4,883,3,1,1X400,2,242,241,273,1,0,,1,273,0
1401051,Geedi village Mosque,1401,14,PROVINCIAL CAPITAL OF KHOST ( KHOST ),1079,4,860,3,1,1X400,2,230,230,219,1,0,,1,219,0
1402052,Tore Warrai Degan High School,1402,14,MANDUZAY (ESMAYEL KHEL),617,3,467,2,0,,2,234,233,150,1,0,,1,150,0
1402053,Degan village Jame Mosque,1402,14,MANDUZAY (ESMAYEL KHEL),1399,5,824,3,1,1X400,2,212,212,575,2,0,,2,288,287
1402054,Salam village Central Mosque,1402,14,MANDUZAY (ESMAYEL KHEL),412,2,306,1,0,,1,306,0,106,1,0,,1,106,0
1402055,"Mohammad Sediq Rohi, Haider Khil High",1402,14,MANDUZAY (ESMAYEL KHEL),2432,7,1903,5,3,3X400,2,352,351,529,2,0,,2,265,264
1402056,Zadran Kot Mosque,1402,14,MANDUZAY (ESMAYEL KHEL),273,2,249,1,0,,1,249,0,24,1,0,,1,24,0
1402057,Warze village Mosque,1402,14,MANDUZAY (ESMAYEL KHEL),1678,5,1359,4,2,2X400,2,280,279,319,1,0,,1,319,0
1402058,Haider Khil Samwat School,1402,14,MANDUZAY (ESMAYEL KHEL),484,2,364,1,0,,1,364,0,120,1,0,,1,120,0
1402059,Sherza Ali Mosque,1402,14,MANDUZAY (ESMAYEL KHEL),811,3,531,2,0,,2,266,265,280,1,0,,1,280,0
1402060,B village School,1402,14,MANDUZAY (ESMAYEL KHEL),1147,4,961,3,1,1X400,2,281,280,186,1,0,,1,186,0
1402061,Dadwalo Khkulai Mosque,1402,14,MANDUZAY (ESMAYEL KHEL),1581,5,982,3,1,1X400,2,291,291,599,2,0,,2,300,299
1402062,Hasan Mohammad Mosque,1402,14,MANDUZAY (ESMAYEL KHEL),695,3,532,2,0,,2,266,266,163,1,0,,1,163,0
1402063,Chandar Sahra Kali village Mosque,1402,14,MANDUZAY (ESMAYEL KHEL),289,2,269,1,0,,1,269,0,20,1,0,,1,20,0
1402064,Chandar village Mosque,1402,14,MANDUZAY (ESMAYEL KHEL),718,3,541,2,0,,2,271,270,177,1,0,,1,177,0
1402065,Meta Khan High School,1402,14,MANDUZAY (ESMAYEL KHEL),1894,5,1568,4,2,2X400,2,384,384,326,1,0,,1,326,0
1402066,Ajab Khan village Mosque,1402,14,MANDUZAY (ESMAYEL KHEL),1567,5,1317,4,2,2X400,2,259,258,250,1,0,,1,250,0
1402067,Hassan Zai Girls High School,1402,14,MANDUZAY (ESMAYEL KHEL),1542,4,1162,3,1,1X400,2,381,381,380,1,0,,1,380,0
1402068,Shadal Kali Mosque,1402,14,MANDUZAY (ESMAYEL KHEL),633,3,449,2,0,,2,225,224,184,1,0,,1,184,0
1402069,Dilporaio Secondary School,1402,14,MANDUZAY (ESMAYEL KHEL),1531,5,1396,4,2,2X400,2,298,298,135,1,0,,1,135,0
1403070,Kaski kali Mosque,1403,14,GURBUZ,719,2,359,1,0,,1,359,0,360,1,0,,1,360,0
1403071,Da Zhawarah Kali Mosque,1403,14,GURBUZ,1178,4,687,2,0,,2,344,343,491,2,0,,2,246,245
1403072,Chinar Sangar Primary School,1403,14,GURBUZ,797,3,516,2,0,,2,258,258,281,1,0,,1,281,0
1403073,Tawde Cheene Primary School,1403,14,GURBUZ,1604,5,1020,3,1,1X400,2,310,310,584,2,0,,2,292,292
1403074,Maidani village Clinic,1403,14,GURBUZ,2410,7,1527,4,2,2X400,2,364,363,883,3,1,1X400,2,242,241
1403075,Shaeed Mohammad Qader High School,1403,14,GURBUZ,1451,5,1231,4,2,2X400,2,216,215,220,1,0,,1,220,0
1403076,Ali Dayee Mosque,1403,14,GURBUZ,957,3,729,2,0,,2,365,364,228,1,0,,1,228,0
1403077,Janbaz Mosque,1403,14,GURBUZ,1541,5,914,3,1,1X400,2,257,257,627,2,0,,2,314,313
1403078,Shiekh Amir High School,1403,14,GURBUZ,2260,7,1827,5,3,3X400,2,314,313,433,2,0,,2,217,216
1403079,Zualdin High School,1403,14,GURBUZ,857,3,684,2,0,,2,342,342,173,1,0,,1,173,0
1403080,Boree Khil School,1403,14,GURBUZ,1211,4,859,3,1,1X400,2,230,229,352,1,0,,1,352,0
1404081,Senakai High School,1404,14,TANAY,1334,4,1141,3,1,1X400,2,371,370,193,1,0,,1,193,0
1404082,Atman School,1404,14,TANAY,1070,4,611,2,0,,2,306,305,459,2,0,,2,230,229
1404083,Hakmeena Primary School,1404,14,TANAY,1049,4,898,3,1,1X400,2,249,249,151,1,0,,1,151,0
1404084,Dargai High School,1404,14,TANAY,1935,6,1314,4,2,2X400,2,257,257,621,2,0,,2,311,310
1404085,Lajjah Boys Primary School,1404,14,TANAY,409,2,230,1,0,,1,230,0,179,1,0,,1,179,0
1404086,Gulab Khan High School,1404,14,TANAY,671,3,483,2,0,,2,242,241,188,1,0,,1,188,0
1404087,Omer Farouq Mosque,1404,14,TANAY,360,2,242,1,0,,1,242,0,118,1,0,,1,118,0
1404088,Ziaul Madares Madrassah,1404,14,TANAY,793,3,450,2,0,,2,225,225,343,1,0,,1,343,0
1404089,Manni Kali Mosque,1404,14,TANAY,592,3,455,2,0,,2,228,227,137,1,0,,1,137,0
1404090,Dur Malika High School,1404,14,TANAY,1618,5,1100,3,1,1X400,2,350,350,518,2,0,,2,259,259
1404091,Da Zhai Kali Girls School,1404,14,TANAY,1257,4,766,2,0,,2,383,383,491,2,0,,2,246,245
1404092,Peer Badshah village Girls High School,1404,14,TANAY,948,3,747,2,0,,2,374,373,201,1,0,,1,201,0
1404093,Haji Nek Mohammad Kali School,1404,14,TANAY,645,3,521,2,0,,2,261,260,124,1,0,,1,124,0
1404094,Hesarak School,1404,14,TANAY,1529,5,897,3,1,1X400,2,249,248,632,2,0,,2,316,316
1404095,Laghori High School,1404,14,TANAY,866,3,514,2,0,,2,257,257,352,1,0,,1,352,0
1404096,Dakhi Boys High School,1404,14,TANAY,1163,4,827,3,1,1X400,2,214,213,336,1,0,,1,336,0
1404097,Gokhi Secondary School,1404,14,TANAY,209,2,94,1,0,,1,94,0,115,1,0,,1,115,0
1404098,Mataki High School,1404,14,TANAY,671,2,369,1,0,,1,369,0,302,1,0,,1,302,0
1404099,Banda Khil Secondary School,1404,14,TANAY,468,3,401,2,0,,2,201,200,67,1,0,,1,67,0
1404100,Kochiano Secondary School,1404,14,TANAY,1220,4,626,2,0,,2,313,313,594,2,0,,2,297,297
1404101,Pakhe Chari Mosque,1404,14,TANAY,1694,5,1316,4,2,2X400,2,258,258,378,1,0,,1,378,0
1404102,Da Kanngai Mannai Mosque,1404,14,TANAY,513,2,293,1,0,,1,293,0,220,1,0,,1,220,0
1404103,Warzhalai Madrassah,1404,14,TANAY,459,2,292,1,0,,1,292,0,167,1,0,,1,167,0
1404104,Da Nareeze High School,1404,14,TANAY,1445,5,949,3,1,1X400,2,275,274,496,2,0,,2,248,248
1404105,Sor Kot Secondary School,1404,14,TANAY,432,2,211,1,0,,1,211,0,221,1,0,,1,221,0
1405106,Musa Khil Toot Palah Mosque,1405,14,MUSA KHEL,3137,9,2135,6,4,4X400,2,268,267,1002,3,1,1X400,2,301,301
1405107,Musa Khil Da Paiko Melay Mosque,1405,14,MUSA KHEL,2888,8,1460,4,2,2X400,2,330,330,1428,4,2,2X400,2,314,314
1405108,Da Gharani Tapeh Mosque,1405,14,MUSA KHEL,525,3,470,2,0,,2,235,235,55,1,0,,1,55,0
1405109,Da Marghai Mosque,1405,14,MUSA KHEL,738,3,401,2,0,,2,201,200,337,1,0,,1,337,0
1405110,Sardar Khan Taraki Mosque,1405,14,MUSA KHEL,465,2,212,1,0,,1,212,0,253,1,0,,1,253,0
1405111,Marghai High School,1405,14,MUSA KHEL,392,2,318,1,0,,1,318,0,74,1,0,,1,74,0
1405112,Mandi Mosque,1405,14,MUSA KHEL,440,3,438,2,0,,2,219,219,2,1,0,,1,2,0
1405113,Spera Welai School,1405,14,MUSA KHEL,397,2,215,1,0,,1,215,0,182,1,0,,1,182,0
1405114,Parro Khil Mosque,1405,14,MUSA KHEL,6,1,6,1,0,,1,6,0,0,0,0,,0,0,0
1405115,Khoshamand Village Mosque,1405,14,MUSA KHEL,2314,7,1344,4,2,2X400,2,272,272,970,3,1,1X400,2,285,285
1405116,Hazrat Bilal Mosque,1405,14,MUSA KHEL,1382,4,650,2,0,,2,325,325,732,2,0,,2,366,366
1405117,"Ajab Khan Mosque, Koseen Kholah",1405,14,MUSA KHEL,771,2,399,1,0,,1,399,0,372,1,0,,1,372,0
1405118,Wachkarrai village Mosque,1405,14,MUSA KHEL,1597,5,743,2,0,,2,372,371,854,3,1,1X400,2,227,227
1406119,Latkai village Mosque,1406,14,NADIRSHAH KOT,2476,7,2267,6,4,4X400,2,334,333,209,1,0,,1,209,0
1406120,Shambowat School,1406,14,NADIRSHAH KOT,1922,6,1774,5,3,3X400,2,287,287,148,1,0,,1,148,0
1406124,Keekhe Kali Mosque,1406,14,NADIRSHAH KOT,837,3,585,2,0,,2,293,292,252,1,0,,1,252,0
1406125,Ghorshtai village Jirga Hall,1406,14,NADIRSHAH KOT,237,2,162,1,0,,1,162,0,75,1,0,,1,75,0
1406126,Almari School,1406,14,NADIRSHAH KOT,1439,4,1136,3,1,1X400,2,368,368,303,1,0,,1,303,0
1406127,Makosh Mosque,1406,14,NADIRSHAH KOT,769,3,512,2,0,,2,256,256,257,1,0,,1,257,0
1406128,Jehamir Mosque,1406,14,NADIRSHAH KOT,1632,5,1344,4,2,2X400,2,272,272,288,1,0,,1,288,0
1407129,Yaqoubai Badshah Din Mosque,1407,14,SABARI (YAQUBI),1735,5,1494,4,2,2X400,2,347,347,241,1,0,,1,241,0
1407130,Yaoubai District Mosque,1407,14,SABARI (YAQUBI),3416,10,3014,8,6,6X400,2,307,307,402,2,0,,2,201,201
1407131,Mata Khilo village Mosque,1407,14,SABARI (YAQUBI),1365,4,1117,3,1,1X400,2,359,358,248,1,0,,1,248,0
1407132,Korrho Mosque,1407,14,SABARI (YAQUBI),1320,5,886,3,1,1X400,2,243,243,434,2,0,,2,217,217
1407133,Noori village School,1407,14,SABARI (YAQUBI),4793,13,3030,8,6,6X400,2,315,315,1763,5,3,3X400,2,282,281
1407134,Karez Kali Mosque,1407,14,SABARI (YAQUBI),2985,8,1826,5,3,3X400,2,313,313,1159,3,1,1X400,2,380,379
1407135,Zambar Mosque,1407,14,SABARI (YAQUBI),4230,12,3734,10,8,8X400,2,267,267,496,2,0,,2,248,248
1407136,Mochi village School,1407,14,SABARI (YAQUBI),3953,11,3385,9,7,7X400,2,293,292,568,2,0,,2,284,284
1408138,Awrmarr village Mosque,1408,14,ALI SHER,3383,9,2795,7,5,5X400,2,398,397,588,2,0,,2,294,294
1408139,Qadam Mosque,1408,14,ALI SHER,3485,9,2379,6,4,4X400,2,390,389,1106,3,1,1X400,2,353,353
1408140,Da Toro Obo Mosque,1408,14,ALI SHER,2180,6,1880,5,3,3X400,2,340,340,300,1,0,,1,300,0
1408142,Chagotai Mosque,1408,14,ALI SHER,644,3,603,2,0,,2,302,301,41,1,0,,1,41,0
1408144,Haji Naeem Kochai Mosque,1408,14,ALI SHER,168,2,116,1,0,,1,116,0,52,1,0,,1,52,0
1408145,"Meeram Gul village, Zaman Khil Mosque",1408,14,ALI SHER,1252,5,1213,4,2,2X400,2,207,206,39,1,0,,1,39,0
1408146,Cheengai Mosque,1408,14,ALI SHER,2875,8,2270,6,4,4X400,2,335,335,605,2,0,,2,303,302
1408147,Pallah Jame Mosque,1408,14,ALI SHER,809,3,577,2,0,,2,289,288,232,1,0,,1,232,0
1408148,Markazi Bagh Belawat,1408,14,ALI SHER,2756,7,2394,6,4,4X400,2,397,397,362,1,0,,1,362,0
1408149,Mandeenah Mosque,1408,14,ALI SHER,665,3,481,2,0,,2,241,240,184,1,0,,1,184,0
1408150,Kozah Bokhanah central Mosque,1408,14,ALI SHER,352,2,314,1,0,,1,314,0,38,1,0,,1,38,0
1409151,Pas Tarak,1409,14,BAAK,2366,7,1216,4,2,2X400,2,208,208,1150,3,1,1X400,2,375,375
1409152,Kotki Awazi village School,1409,14,BAAK,3514,10,1784,5,3,3X400,2,292,292,1730,5,3,3X400,2,265,265
1409153,Anar Kali Mosque,1409,14,BAAK,1232,4,1187,3,1,1X400,2,394,393,45,1,0,,1,45,0
1409154,Bak District Center High School,1409,14,BAAK,3523,10,2575,7,5,5X400,2,288,287,948,3,1,1X400,2,274,274
1409155,Shamal Khil School,1409,14,BAAK,2168,6,1147,3,1,1X400,2,374,373,1021,3,1,1X400,2,311,310
1409156,Totak School,1409,14,BAAK,1863,5,1591,4,2,2X400,2,396,395,272,1,0,,1,272,0
1410157,Paiko Mile Jawmillat,1410,14,QALANDAR,592,2,353,1,0,,1,353,0,239,1,0,,1,239,0
1410158,Mangalo Madrassah,1410,14,QALANDAR,204,2,186,1,0,,1,186,0,18,1,0,,1,18,0
1410159,Sarro Obo Secondary School,1410,14,QALANDAR,749,3,592,2,0,,2,296,296,157,1,0,,1,157,0
1410160,Qalandar Clinic,1410,14,QALANDAR,1767,5,1174,3,1,1X400,2,387,387,593,2,0,,2,297,296
1410161,Muslim Abad Mosque,1410,14,QALANDAR,2459,7,1893,5,3,3X400,2,347,346,566,2,0,,2,283,283
1410162,Zareef Lotte Plain ground,1410,14,QALANDAR,1564,5,985,3,1,1X400,2,293,292,579,2,0,,2,290,289
1410163,Da Peer Mosque,1410,14,QALANDAR,347,2,279,1,0,,1,279,0,68,1,0,,1,68,0
1411164,Village ground tents,1411,14,SPERA,1166,4,1134,3,1,1X400,2,367,367,32,1,0,,1,32,0
1411165,Zarbi dukanoonah (Shops),1411,14,SPERA,389,2,321,1,0,,1,321,0,68,1,0,,1,68,0
1411166,Lahe Tegge Madrassah,1411,14,SPERA,1334,4,1199,3,1,1X400,2,400,399,135,1,0,,1,135,0
1411167,Parwandh Asarrkhilo village Mosque,1411,14,SPERA,711,3,579,2,0,,2,290,289,132,1,0,,1,132,0
1411168,Barkhilo Mandayee,1411,14,SPERA,1462,5,985,3,1,1X400,2,293,292,477,2,0,,2,239,238
1411169,Sheenshobi Kaski,1411,14,SPERA,504,3,472,2,0,,2,236,236,32,1,0,,1,32,0
1411170,Sperah village School,1411,14,SPERA,2561,7,2342,6,4,4X400,2,371,371,219,1,0,,1,219,0
1411171,Da Dandaki Kali village Mosque,1411,14,SPERA,1119,4,933,3,1,1X400,2,267,266,186,1,0,,1,186,0
1411172,Ghulam Jan Dukan Tarwe Kalai,1411,14,SPERA,513,3,509,2,0,,2,255,254,4,1,0,,1,4,0
1411173,Plain ground (Ghormah),1411,14,SPERA,1192,4,1170,3,1,1X400,2,385,385,22,1,0,,1,22,0
1411174,Khost Khil village and Shops,1411,14,SPERA,704,3,667,2,0,,2,334,333,37,1,0,,1,37,0
1412175,Sre Kanni village Mosque,1412,14,SHAMUL,310,2,245,1,0,,1,245,0,65,1,0,,1,65,0
1412176,Dwah Mandah School,1412,14,SHAMUL,1184,4,1017,3,1,1X400,2,309,308,167,1,0,,1,167,0
1412177,Bargi village High School,1412,14,SHAMUL,1496,5,1291,4,2,2X400,2,246,245,205,1,0,,1,205,0
1412178,Amir Gulistan Mosque,1412,14,SHAMUL,671,3,670,2,0,,2,335,335,1,1,0,,1,1,0
1412179,Alokhil Madrassah,1412,14,SHAMUL,978,4,805,3,1,1X400,2,203,202,173,1,0,,1,173,0
1412180,Sayed Khil Clinic,1412,14,SHAMUL,1674,5,1181,3,1,1X400,2,391,390,493,2,0,,2,247,246
1412181,Imar Khilo Mosque,1412,14,SHAMUL,477,2,345,1,0,,1,345,0,132,1,0,,1,132,0
1413182,City One School,1413,14,JAJI MAIDAN,1717,5,973,3,1,1X400,2,287,286,744,2,0,,2,372,372
1413183,Zankhil Madrassah,1413,14,JAJI MAIDAN,1789,6,1300,4,2,2X400,2,250,250,489,2,0,,2,245,244
1413184,Qabayel Ghond School,1413,14,JAJI MAIDAN,2960,8,1933,5,3,3X400,2,367,366,1027,3,1,1X400,2,314,313
1413185,Deri Melay High School,1413,14,JAJI MAIDAN,1672,5,489,2,0,,2,245,244,1183,3,1,1X400,2,392,391
