station_id,polling_id,delta,Ashraf Ghani Ahmadzai,Dr. Abdullah Abdullah,Hamed Karzai,Ramazan Bashardost,other
22304,2209146,1,10,15,194,2,12
22305,2209146,2,5,17,250,4,9
22306,2209146,3,1,12,311,9,26
22307,2209146,4,4,30,266,0,22
22308,2812203,1,1,2,578,0,15
22309,2812203,2,11,102,469,0,7
22310,2812203,3,1,3,578,0,6
22311,2812203,4,13,20,499,0,47
22312,2812203,5,0,7,551,0,35
22313,2812203,6,0,3,588,0,2
22314,2812203,7,0,0,350,0,0
22315,2812203,8,0,0,650,0,27
22316,2812203,9,12,400,200,15,0
22317,2812208,1,214,57,218,0,15
22318,2812208,2,206,52,445,0,7
22319,2812208,3,364,135,220,0,4
22320,2812208,4,13,13,155,1,7
22321,2812208,5,26,12,113,0,5
22322,2812208,6,28,0,133,0,1
22323,2812208,7,44,37,228,0,6
22324,2812208,8,21,5,138,0,4
22325,2812208,9,21,0,808,0,1
22326,2209148,1,0,16,227,5,6
22327,2209148,2,0,4,273,3,2
22328,2209148,3,2,18,365,1,9
22329,2209148,4,1,6,300,0,5
22330,1012315,1,0,0,18,1,0
22331,1012315,2,0,19,1,0,0
22332,1012315,3,0,0,6,1,1
22333,1012315,4,0,0,18,0,0
22334,1012314,1,4,2,172,2,5
22335,1012314,2,11,3,53,1,2
22336,1012314,3,0,4,86,0,1
22337,1012317,1,15,39,362,0,13
22338,1012317,2,2,35,473,0,1
22339,1012316,1,5,0,82,4,1
22340,1012311,1,10,15,248,3,14
22341,1012311,2,10,9,323,0,19
22342,1012311,3,5,15,234,1,8
22343,1012310,1,5,29,105,0,1
22344,1012310,2,24,16,59,0,1
22345,1012310,3,12,13,58,0,2
22346,1012313,1,7,0,332,0,71
22347,1012313,2,0,0,202,0,17
22348,1012312,1,3,2,335,0,8
22349,1012312,2,1,5,311,0,19
22350,1012312,3,4,4,268,0,46
22351,2403104,1,5,42,292,0,59
22352,2403104,2,6,31,335,0,61
22353,2403107,1,1,98,124,1,10
22354,2403107,2,3,147,247,2,29
22355,2403106,1,6,40,185,1,6
22356,2403106,2,1,60,143,0,8
22357,2403106,3,2,45,191,0,3
22358,2403106,4,0,77,174,1,5
22359,2403106,5,7,71,219,3,13
22360,2403100,1,2,38,143,0,5
22361,2403100,2,1,23,106,0,6
22362,2403100,3,0,29,223,0,7
22363,2403103,1,7,117,100,0,21
22364,2403103,2,1,139,85,0,6
22365,2403102,1,1,29,43,3,1
22366,2403102,2,0,3,22,0,2
22367,2403109,1,0,24,168,0,1
22368,2403109,2,1,22,153,0,0
22369,2403109,3,0,23,311,1,10
22370,2403108,1,2,24,29,16,5
22371,2403108,2,4,36,42,10,8
22372,2403108,3,8,35,61,21,14
22373,3206109,1,2,2,124,69,8
22374,3206109,2,3,3,142,82,14
22375,3206108,1,1,1,130,37,7
22376,3206108,2,0,2,215,56,3
22377,3206101,1,3,24,159,102,7
22378,3206101,2,0,13,137,47,12
22379,3206100,1,0,9,437,164,4
22380,3206100,2,0,1,405,79,7
22381,3206103,1,1,7,516,75,4
22382,3206103,2,0,3,433,71,7
22383,3206102,1,0,2,308,125,9
22384,3206102,2,0,5,313,83,1
22385,3206105,1,0,15,243,238,9
22386,3206105,2,1,17,110,103,18
22387,3206105,3,0,5,128,136,4
22388,3206105,4,0,1,0,131,10
22389,3206104,1,0,3,393,134,6
22390,3206104,2,0,3,338,47,34
22391,3206107,1,1,10,275,42,5
22392,3206107,2,0,6,185,30,4
22393,3206107,3,0,24,403,200,10
22394,3206106,1,2,9,104,105,9
22395,3206106,2,0,9,230,153,9
22396,3206106,3,1,8,327,91,27
22397,1505059,1,0,44,177,57,12
22398,1505059,2,0,61,278,56,9
22399,1505059,3,0,30,187,10,9
22400,1505059,4,0,27,145,7,8
22401,1505059,5,0,102,131,3,6
22402,1505059,6,0,37,153,5,11
22403,1505059,7,0,22,168,2,1
22404,1505059,8,0,7,145,6,44
22405,3103071,1,1,299,214,23,2
22406,3103071,2,0,244,307,23,4
22407,3103070,1,0,337,41,1,7
22408,3103070,2,0,455,61,0,14
22409,101219,1,10,35,50,1,3
22410,101219,2,16,22,51,8,11
22411,101219,3,5,31,51,3,5
22412,101219,4,12,19,52,5,3
22413,101219,5,19,37,71,10,12
22414,101219,6,16,32,74,5,11
22415,101219,7,8,20,39,9,7
22416,101219,8,9,31,36,4,1
22417,101219,9,12,36,109,2,8
22418,101219,10,17,34,92,5,1
22419,101219,11,14,38,97,3,15
22420,101219,12,5,35,104,10,6
22421,101218,1,4,90,108,19,6
22422,101218,2,9,89,80,14,9
22423,101218,3,6,51,47,7,9
22424,101213,1,2,45,67,15,4
22425,101213,2,2,34,59,24,4
22426,101213,3,3,42,69,16,4
22427,101213,4,4,29,40,20,4
22428,101213,5,1,11,43,12,0
22429,101213,6,5,20,51,16,5
22430,101212,1,14,106,117,23,13
22431,101212,2,13,86,110,26,13
22432,101212,3,13,47,116,7,4
22433,101211,1,16,56,87,22,9
22434,101211,2,10,56,67,9,5
22435,101211,3,7,74,94,12,1
22436,101211,4,8,49,72,12,1
22437,101211,5,7,47,44,11,3
22438,101211,6,1,22,24,1,1
22439,101211,7,0,15,12,5,1
22440,101211,8,16,74,95,24,6
22441,101211,9,11,45,57,12,6
22442,101211,10,3,23,24,11,1
22443,101211,11,2,13,27,8,4
22444,101211,12,1,11,16,4,2
22445,101211,13,0,9,14,3,1
22446,101211,14,10,42,61,4,4
22447,101211,15,2,39,46,3,5
22448,101211,16,4,38,43,3,5
22449,101211,17,2,21,25,3,3
22450,101211,18,0,19,58,6,7
22451,101210,1,0,28,40,7,3
22452,101210,2,15,215,152,22,11
22453,101217,1,1,40,198,52,3
22454,101217,2,6,99,214,89,22
22455,101216,1,4,52,106,26,7
22456,101216,2,7,55,96,30,4
22457,101216,3,3,50,76,28,3
22458,101216,4,3,65,92,40,5
22459,101216,5,3,46,87,33,6
22460,101216,6,1,73,101,40,6
22461,101216,7,1,21,94,16,7
22462,101216,8,1,26,100,29,8
22463,101216,9,4,33,84,20,5
22464,101215,1,9,96,100,33,6
22465,101215,2,10,59,107,18,9
22466,101215,3,1,61,85,23,4
22467,101215,4,5,25,81,12,3
22468,101215,5,1,35,92,10,2
22469,101214,1,4,87,46,12,7
22470,101214,2,4,77,62,8,3
22471,101214,3,6,23,42,7,2
22472,1909169,1,3,59,148,1,9
22473,1909169,2,5,43,291,2,14
22474,1909169,3,0,18,106,1,3
22475,1909169,4,2,21,63,0,3
22476,301008,1,2,294,18,4,4
22477,301008,2,2,338,20,5,6
22478,301008,3,0,268,5,2,5
22479,301009,1,0,140,17,1,6
22480,301009,2,0,163,7,3,3
22481,301009,3,0,117,10,0,0
22482,707103,1,0,0,600,0,0
22483,707103,2,0,0,600,0,0
22484,707103,3,0,0,600,0,0
22485,707103,4,0,0,499,0,0
22486,707100,1,0,0,600,0,0
22487,707100,2,0,0,600,0,0
22488,707100,3,0,0,600,0,0
22489,707100,4,0,0,600,0,0
22490,707100,5,0,0,600,0,0
22491,301001,1,1,150,16,10,2
22492,301001,2,0,115,26,15,6
22493,301001,3,0,125,17,9,3
22494,301001,4,0,247,32,15,6
22495,301001,5,1,163,20,6,5
22496,301001,6,0,79,9,1,7
22497,301001,7,0,70,16,0,2
22498,301002,1,2,460,62,32,15
22499,301002,2,1,359,62,24,17
22500,301002,3,0,156,39,1,6
22501,301002,4,0,195,51,2,2
22502,301003,1,1,178,47,11,5
22503,301003,2,1,193,41,24,6
22504,301003,3,2,167,48,17,6
22505,301003,4,1,190,47,26,4
22506,301003,5,2,157,40,27,10
22507,301003,6,0,101,40,4,8
22508,301003,7,0,89,31,5,12
22509,301004,1,2,211,36,2,7
22510,301004,2,2,242,28,6,5
22511,301004,3,0,77,5,0,3
22512,301004,4,0,72,7,0,5
22513,301005,1,0,191,7,4,7
22514,301005,2,0,216,5,3,12
22515,301005,3,0,160,15,0,1
22516,301006,1,0,187,50,3,4
22517,301006,2,0,217,47,0,9
22518,301006,3,0,71,21,0,6
22519,301006,4,1,66,47,1,4
22520,301007,1,0,461,14,6,5
22521,301007,2,1,332,24,8,6
22522,301007,3,0,142,6,1,3
22523,301007,4,1,195,41,3,6
22524,1419203,1,1,39,194,12,102
22525,1419203,2,0,11,156,2,64
22526,1419206,1,1,44,193,3,27
22527,1419206,2,0,20,138,0,6
22528,1419207,1,0,44,186,0,32
22529,1419207,2,0,17,97,0,44
22530,1419204,1,1,14,174,4,12
22531,1419205,1,0,67,416,1,77
22532,1419205,2,2,30,280,0,28
22533,2808152,1,0,2,583,7,1
22534,2808152,2,0,0,600,0,0
22535,2808152,3,0,0,594,0,3
22536,2808150,1,1,0,1,0,0
22537,2808150,2,1,0,0,0,0
22538,2808150,3,0,0,18,0,1
22539,2808150,4,0,1,16,0,1
22540,2808157,1,16,2,554,1,12
22541,2808157,2,17,0,600,0,10
22542,2808157,3,50,0,550,0,13
22543,2808157,4,50,0,500,0,9
22544,2808157,5,50,37,400,0,96
22545,2808157,6,13,6,64,0,38
22546,2808157,7,36,8,87,0,26
22547,2808155,1,42,0,262,0,6
22548,2808155,2,17,6,370,3,3
22549,2808155,3,0,20,215,0,12
22550,2808155,4,6,0,189,2,2
22551,2808154,1,329,1,200,0,72
22552,2808154,2,0,0,97,0,92
22553,2808154,3,200,0,296,0,123
22554,2808154,4,150,0,385,0,38
22555,2808154,5,100,0,200,0,2
22556,3107176,1,1,2,15,0,238
22557,3107176,2,0,1,21,177,24
22558,3107177,1,0,8,39,124,1
22559,3107177,2,0,9,28,142,17
22560,2808159,1,0,0,600,0,0
22561,2808159,2,0,0,600,0,0
22562,2808159,3,0,0,600,0,0
22563,2808159,4,0,0,594,5,0
22564,2808159,5,0,0,600,0,0
22565,3107175,1,0,28,97,80,12
22566,3107175,2,0,25,70,40,30
22567,3107172,1,0,19,195,115,3
22568,3107172,2,0,17,179,113,8
22569,3107173,1,0,13,81,195,0
22570,3107173,2,0,9,55,203,0
22571,3107173,3,8,20,77,196,0
22572,3107170,1,0,15,173,167,0
22573,3107170,2,0,0,92,91,2
22574,3107170,3,0,13,237,207,0
22575,3107171,1,0,2,29,162,8
22576,3107171,2,0,8,19,295,9
22577,3107171,3,0,1,29,0,172
22578,3107171,4,0,0,13,364,9
22579,3107171,5,0,1,14,177,6
22580,404048,1,0,4,197,0,14
22581,404048,2,0,1,173,12,15
22582,404049,1,1,1,140,193,12
22583,404049,2,2,0,95,184,12
22584,404049,3,0,1,73,93,10
22585,404042,1,0,18,89,95,2
22586,404042,2,0,10,83,47,0
22587,404043,1,0,12,232,99,5
22588,404043,2,0,30,257,120,8
22589,404043,3,0,15,328,94,5
22590,404041,1,0,2,203,49,2
22591,404041,2,2,0,159,26,1
22592,404046,1,3,1,218,62,11
22593,404046,2,1,0,236,51,6
22594,404047,1,0,8,278,61,5
22595,404047,2,0,18,261,57,0
22596,404044,1,0,22,108,141,4
22597,404044,2,0,29,180,193,6
22598,404044,3,1,9,126,95,26
22599,404044,4,0,21,141,130,8
22600,404045,1,0,15,203,107,11
22601,404045,2,0,17,266,123,14
22602,404045,3,1,10,215,44,5
22603,404045,4,1,26,161,71,16
22604,3109198,1,0,129,28,0,17
22605,3109198,2,0,42,6,2,8
22606,3109198,3,3,81,12,0,3
22607,3109198,4,0,83,16,0,4
22608,3109198,5,0,61,30,0,2
22609,3109199,1,0,0,9,0,1
22610,3109199,2,0,79,4,0,0
22611,3109199,3,0,62,50,0,0
22612,3109199,4,0,80,2,0,0
22613,3109199,5,0,88,80,0,3
22614,3109196,1,5,217,148,10,19
22615,3109196,2,24,151,106,4,24
22616,3109196,3,10,168,142,2,54
22617,3109196,4,19,168,117,2,17
22618,3109196,5,14,102,122,1,4
22619,3109197,1,0,128,76,2,18
22620,3109197,2,0,142,221,6,15
22621,3109197,3,12,102,286,4,63
22622,3109197,4,6,207,166,4,19
22623,3109197,5,21,302,178,0,33
22624,2214194,1,8,192,212,29,50
22625,2214194,2,3,25,149,3,49
22626,2214194,3,7,58,158,2,47
22627,2214195,1,0,13,135,8,10
22628,2214195,2,0,18,143,5,5
22629,2214195,3,2,14,97,8,8
22630,2214195,4,0,11,85,10,8
22631,2214195,5,2,1,155,0,13
22632,2214195,6,1,4,105,1,10
22633,2214195,7,0,4,123,1,7
22634,2214195,8,0,7,102,2,4
22635,2214196,1,0,28,80,8,13
22636,2214196,2,0,25,36,2,2
22637,2214196,3,2,37,129,14,14
22638,2214197,1,0,53,117,6,14
22639,2214197,2,1,50,189,8,13
22640,2214197,3,3,11,163,5,56
22641,2214197,4,5,9,236,5,9
22642,2214190,1,3,14,81,11,6
22643,2214190,2,1,37,80,10,14
22644,2214190,3,0,32,430,7,17
22645,2214190,4,0,36,361,29,14
22646,2214190,5,0,8,546,0,7
22647,2214190,6,0,6,314,1,1
22648,2214190,7,1,11,410,1,8
22649,2214190,8,1,3,409,1,7
22650,2214191,1,0,85,106,1,35
22651,2214191,2,0,80,66,8,4
22652,2214192,1,2,184,211,10,32
22653,2214192,2,1,126,183,0,7
22654,2214193,1,3,30,118,12,12
22655,2214193,2,1,14,63,2,8
22656,2214193,3,6,1,107,1,4
22657,2214193,4,2,14,106,2,11
22658,708109,1,12,0,372,3,49
22659,708109,2,0,0,300,0,0
22660,708109,3,0,0,250,0,0
22661,708109,4,0,0,172,0,0
22662,708109,5,0,0,200,0,0
22663,708109,6,0,0,200,0,0
22664,2214198,1,1,43,107,14,13
22665,2214198,2,0,29,109,18,11
22666,2214198,3,0,27,58,11,11
22667,2214198,4,0,40,221,12,18
22668,2214198,5,1,14,195,2,11
22669,2214198,6,0,19,191,6,23
22670,2702037,1,0,122,122,2,0
22671,2702037,2,0,10,235,0,0
22672,2702037,3,6,0,159,5,12
22673,2702037,4,0,33,206,23,8
22674,2702036,1,0,0,82,5,0
22675,2702036,2,0,7,57,6,3
22676,2702036,3,1,5,63,1,1
22677,2702036,4,20,0,81,1,9
22678,3303033,1,0,248,164,0,5
22679,3303033,2,0,248,164,0,5
22680,3303033,3,0,248,164,0,5
22681,2702034,1,0,0,600,0,0
22682,2702034,2,0,0,17,0,0
22683,2702034,3,5,0,593,0,2
22684,2702034,4,0,0,16,0,0
22685,2702034,5,0,0,600,0,0
22686,2702034,6,0,1,61,0,1
22687,3303035,1,0,56,6,0,0
22688,3303035,2,0,78,3,1,0
22689,3303035,3,0,66,0,0,0
22690,3303034,1,0,56,10,0,1
22691,3303034,2,0,44,9,0,2
22692,3303034,3,0,165,17,0,1
22693,3303037,1,1,92,5,1,4
22694,3303037,2,0,110,10,1,1
22695,3303037,3,0,22,0,0,0
22696,3303037,4,0,32,0,0,0
22697,3303037,5,0,21,0,0,0
22698,1604098,1,0,11,203,3,9
22699,1604098,2,0,18,530,9,12
22700,1604098,3,0,9,219,1,20
22701,1604097,1,3,274,16,1,11
22702,1604097,2,2,249,21,3,9
22703,1604097,3,2,399,18,1,3
22704,1604096,1,1,18,158,84,13
22705,1604096,2,1,18,150,63,12
22706,1604096,3,0,28,299,95,19
22707,1604095,1,1,51,150,41,6
22708,1604095,2,0,40,143,48,7
22709,1604095,3,0,62,248,26,11
22710,1604094,1,1,18,158,84,13
22711,1604094,2,1,18,150,63,12
22712,1604094,3,0,28,299,95,19
22713,1604093,1,1,22,233,30,22
22714,1604093,2,0,18,216,26,24
22715,1604093,3,0,21,365,27,20
22716,2702039,1,150,0,350,100,0
22717,2702039,2,50,0,350,0,20
22718,2702039,3,150,0,200,0,50
22719,2702039,4,0,8,375,17,0
22720,2702039,5,84,24,130,76,0
22721,2702039,6,50,0,355,0,10
22722,2702039,7,70,0,380,0,50
22723,2702039,8,180,0,320,30,30
22724,2702038,1,100,0,333,0,0
22725,2702038,2,1,36,150,2,16
22726,2702038,3,6,27,152,2,20
22727,2702038,4,50,0,210,0,20
22728,2702038,5,0,357,151,0,9
22729,2412299,1,2,82,18,0,6
22730,2412299,2,5,74,35,1,2
22731,2412299,3,2,75,40,0,3
22732,2412299,4,3,72,33,2,1
22733,2412299,5,13,136,56,3,5
22734,2412298,1,8,119,74,6,25
22735,2412298,2,23,131,79,13,17
22736,2412298,3,21,136,73,7,20
22737,2412298,4,16,138,51,5,12
22738,2412298,5,19,180,70,7,21
22739,2412298,6,6,90,55,5,18
22740,2011119,1,0,111,81,2,36
22741,2011119,2,3,114,86,3,37
22742,2011119,3,0,34,28,2,25
22743,2011119,4,2,28,23,1,33
22744,2011118,1,0,38,81,1,46
22745,2011118,2,0,26,66,0,23
22746,907109,1,0,0,4,0,568
22747,907109,2,0,0,21,0,271
22748,907109,3,4,2,28,0,558
22749,907108,1,0,0,600,0,0
22750,907108,2,0,0,600,0,0
22751,907108,3,0,0,600,0,0
22752,907108,4,0,0,600,0,0
22753,907105,1,0,0,600,0,0
22754,907105,2,0,0,600,0,0
22755,907105,3,0,0,600,0,0
22756,907105,4,0,0,600,0,0
22757,907107,1,0,0,600,0,0
22758,907107,2,0,0,600,0,0
22759,907107,3,0,0,600,0,0
22760,907107,4,0,0,600,0,0
22761,2011115,1,3,117,136,4,16
22762,2011115,2,0,93,83,10,6
22763,2011115,3,1,46,89,0,13
22764,2011115,4,1,67,79,2,16
22765,2011117,1,3,131,197,3,49
22766,2011117,2,1,48,116,6,46
22767,2011116,1,1,42,265,12,44
22768,2011116,2,2,26,169,8,43
22769,2011116,3,7,37,255,5,123
22770,3201018,1,2,202,56,182,16
22771,3201018,2,4,190,61,133,13
22772,3201018,3,1,156,72,71,23
22773,3201018,4,1,189,64,86,24
22774,3201019,1,0,126,112,156,15
22775,3201019,2,0,114,68,56,8
22776,3201016,1,1,2,259,176,14
22777,3201016,2,0,0,257,70,20
22778,3201017,1,0,8,298,137,10
22779,3201017,2,0,0,270,104,6
22780,3201014,1,1,1,213,79,3
22781,3201014,2,0,0,303,66,1
22782,3201014,3,0,0,191,29,1
22783,3201014,4,1,0,154,15,6
22784,3201015,1,1,7,245,299,34
22785,3201015,2,0,2,251,114,37
22786,3201012,1,2,153,159,85,11
22787,3201012,2,0,77,154,33,4
22788,3201013,1,0,8,233,34,10
22789,3201013,2,0,32,210,35,6
22790,3201013,3,0,34,162,80,8
22791,3201013,4,0,38,242,108,13
22792,3201010,1,0,23,130,71,9
22793,3201010,2,0,6,125,14,8
22794,3201011,1,0,7,64,209,12
22795,3201011,2,0,1,44,122,11
22796,1304030,1,0,1,599,0,0
22797,1304030,2,0,1,598,0,0
22798,1304030,3,0,0,600,0,0
22799,1304030,4,0,0,597,0,1
22800,1304030,5,0,0,598,0,0
22801,1304038,1,0,0,600,0,0
22802,1304038,2,0,292,353,0,5
22803,407090,1,1,3,594,0,1
22804,2803090,1,0,0,600,0,0
22805,2803090,2,0,0,600,0,0
22806,407097,1,1,3,8,1,1
22807,2803096,1,0,0,600,0,0
22808,2803096,2,0,0,432,0,0
22809,1015376,1,0,2,146,0,8
22810,1015376,2,2,3,143,0,6
22811,1010257,1,3,55,116,0,3
22812,1010257,2,2,48,81,0,2
22813,1010257,3,3,57,98,0,5
22814,1010254,1,1,8,141,0,0
22815,1010254,2,0,16,147,0,1
22816,913147,1,18,0,83,0,2
22817,1010252,1,9,4,165,0,3
22818,1010252,2,15,8,228,1,6
22819,1015373,1,0,0,0,0,0
22820,1015370,1,2,2,134,0,3
22821,1015370,2,12,3,87,2,21
22822,1015370,3,6,1,72,1,10
22823,1015370,4,1,0,48,0,0
22824,1015370,5,5,0,32,0,0
22825,1010251,1,20,1,134,0,0
22826,1010251,2,2,1,144,0,0
22827,913148,1,0,0,116,0,2
22828,913148,2,0,0,116,0,2
22829,913149,1,1,1,126,0,14
22830,913149,2,0,1,33,0,1
22831,1010258,1,0,75,380,0,0
22832,1010258,2,0,7,303,0,1
22833,1010258,3,0,88,388,0,2
22834,1010259,1,11,25,248,0,3
22835,1010259,2,1,12,231,0,2
22836,204066,1,0,7,43,0,3
22837,809168,1,0,0,240,0,0
22838,809168,2,13,6,98,0,2
22839,809168,3,39,3,505,0,0
22840,809168,4,75,2,258,0,3
22841,809169,1,0,0,352,0,0
22842,809169,2,16,0,384,0,0
22843,809169,3,56,0,527,0,0
22844,809169,4,61,0,136,0,2
22845,616363,1,0,0,600,0,0
22846,616363,2,0,0,600,0,0
22847,616363,3,0,0,600,0,0
22848,616363,4,0,0,0,0,0
22849,616360,1,21,29,144,39,4
22850,616360,2,0,20,72,33,11
22851,616360,3,0,5,4,41,2
22852,616360,4,1,3,17,5,1
22853,616366,1,0,0,72,0,0
22854,616366,2,0,0,77,0,0
22855,616366,3,0,0,93,0,0
22856,616366,4,0,0,120,0,0
22857,616366,5,0,0,70,0,0
22858,616364,1,14,505,71,5,4
22859,616364,2,29,224,326,2,11
22860,1103018,1,135,51,309,0,9
22861,1103018,2,76,32,318,1,39
22862,1103018,3,35,19,513,0,21
22863,1103018,4,117,0,482,0,0
22864,1103018,5,0,4,546,0,40
22865,1903321,1,0,349,5,0,1
22866,1903321,2,2,365,5,0,11
22867,616368,1,0,0,77,0,0
22868,616368,2,0,0,83,0,0
22869,616368,3,0,0,200,0,0
22870,616368,4,0,0,70,0,0
22871,616369,1,0,0,16,0,0
22872,616369,2,0,0,20,0,0
22873,616369,3,0,0,30,0,0
22874,616369,4,0,0,35,0,0
22875,616369,5,0,0,24,0,0
22876,616369,6,0,0,21,0,0
22877,2411275,1,0,17,199,0,5
22878,2411275,2,2,11,137,1,3
22879,2411275,3,3,15,233,2,9
22880,2411275,4,3,5,305,1,1
22881,2411275,5,2,19,284,2,6
22882,2411275,6,0,1,212,0,0
22883,2411275,7,0,9,231,0,0
22884,2411275,8,0,3,271,0,0
22885,2411276,1,3,9,348,0,6
22886,2411276,2,10,5,184,0,6
22887,2411276,3,1,19,263,0,1
22888,2411277,1,0,1,260,0,0
22889,2411277,2,0,10,184,0,1
22890,2411278,1,0,5,112,0,3
22891,2411278,2,0,8,135,0,4
22892,2411278,3,0,0,372,0,5
22893,2411279,1,0,0,459,0,0
22894,2411279,2,0,1,349,1,3
22895,2411279,3,0,0,297,0,0
22896,114462,1,5,36,102,6,9
22897,114462,2,5,53,82,2,5
22898,114462,3,1,39,68,3,5
22899,114462,4,0,4,22,0,0
22900,114462,5,1,5,18,1,0
22901,114460,1,80,7,223,0,2
22902,114460,2,25,4,404,1,1
22903,114461,1,59,2,79,0,5
22904,114461,2,90,8,68,0,2
22905,2412345,1,5,11,607,1,1
22906,2412345,2,9,4,607,0,7
22907,2412345,3,0,6,227,0,0
22908,2412345,4,8,0,527,0,0
22909,1704124,1,0,1,5,0,0
22910,1704124,2,0,1,20,0,34
22911,1704126,1,1,6,16,0,5
22912,1704126,2,0,0,63,0,0
22913,1704126,3,0,0,7,0,0
22914,1704127,1,0,1,2,0,0
22915,1704127,2,0,0,0,0,0
22916,1704127,3,0,8,0,0,0
22917,1704127,4,1,0,43,0,0
22918,1704127,5,0,0,23,0,0
22919,1704127,6,1,7,35,0,2
22920,1704127,7,0,0,0,0,0
22921,1704120,1,1,1,18,0,0
22922,3402018,1,0,3,37,393,2
22923,3402018,2,0,8,14,241,19
22924,3402018,3,0,3,11,170,12
22925,3402015,1,0,4,14,192,1
22926,3402015,2,0,7,11,254,4
22927,3402015,3,0,3,8,216,6
22928,3402015,4,0,0,8,213,13
22929,3402015,5,0,18,23,144,3
22930,3402015,6,0,14,13,183,3
22931,3402014,1,0,3,19,215,1
22932,3402014,2,0,5,24,227,0
22933,3402017,1,2,7,136,516,16
22934,3402017,2,1,10,88,402,25
22935,3402017,3,0,2,22,205,0
22936,3402017,4,0,0,8,276,7
22937,3402016,1,1,7,33,317,2
22938,3402016,2,0,6,23,307,13
22939,3402016,3,1,9,17,346,5
22940,3402013,1,0,1,16,36,13
22941,3402013,2,1,12,9,155,46
22942,3402013,3,1,8,15,265,23
22943,3402013,4,1,12,4,205,10
22944,3402013,5,1,24,10,236,29
22945,2412344,1,3,20,64,2,2
22946,2412344,2,0,58,73,0,4
22947,2410274,1,0,67,36,0,9
22948,2410274,2,1,107,37,0,12
22949,2410274,3,0,55,51,3,21
22950,2410274,4,1,83,60,1,21
22951,2410273,1,2,77,81,4,15
22952,2410273,2,3,73,62,0,13
22953,2410273,3,5,60,41,0,6
22954,2410273,4,1,139,120,0,13
22955,2410273,5,2,112,143,1,18
22956,2410272,1,2,22,360,0,11
22957,2410272,2,6,27,190,0,6
22958,2410271,1,9,34,207,6,15
22959,2410271,2,19,27,166,1,8
22960,2410270,1,6,47,74,0,7
22961,2410270,2,2,79,79,0,10
22962,2410270,3,3,86,154,0,16
22963,1205109,1,0,7,55,0,0
22964,1205109,2,0,18,20,1,0
22965,1205109,3,1,13,49,2,2
22966,1205109,4,0,0,108,0,10
22967,1205109,5,0,38,92,0,22
22968,1205109,6,1,46,42,2,114
22969,101008,1,2,8,19,1,6
22970,101008,2,4,21,44,6,4
22971,101008,3,3,25,43,5,6
22972,101008,4,13,50,53,4,2
22973,101008,5,9,38,91,15,9
22974,101008,6,17,100,153,28,19
22975,101008,7,1,14,29,1,2
22976,101008,8,2,13,29,1,2
22977,101009,1,3,33,33,14,4
22978,101009,2,2,15,27,9,2
22979,101009,3,0,2,11,4,0
22980,101009,4,0,4,11,1,3
22981,101006,1,7,55,98,4,9
22982,101006,2,6,49,103,6,7
22983,101006,3,1,37,89,1,4
22984,101007,1,1,14,13,2,2
22985,101007,2,1,7,11,1,1
22986,101007,3,1,6,3,1,1
22987,101007,4,1,10,13,1,2
22988,101007,5,1,8,7,1,0
22989,101007,6,0,4,18,1,0
22990,101007,7,0,4,7,1,0
22991,101007,8,0,4,10,1,0
22992,101004,1,3,61,51,10,6
22993,101004,2,5,52,55,5,6
22994,101004,3,4,63,53,6,1
22995,101004,4,3,57,60,8,2
22996,101004,5,1,62,47,4,7
22997,101004,6,1,23,47,2,5
22998,101004,7,1,33,52,0,3
22999,101005,1,3,88,67,10,5
23000,101005,2,5,79,58,8,5
23001,101005,3,0,4,8,2,0
23002,101005,4,0,1,6,1,1
23003,101002,1,0,20,27,0,1
23004,101002,2,1,30,47,4,9
23005,101002,3,5,158,212,20,13
23006,101002,4,4,102,130,10,11
23007,101003,1,1,8,27,6,2
23008,101003,2,3,53,113,9,10
23009,101003,3,3,65,142,17,6
23010,101001,1,1,34,37,5,4
23011,101001,2,3,18,27,1,3
23012,101001,3,1,10,18,1,4
23013,101001,4,2,26,15,1,2
23014,101001,5,1,15,13,1,4
23015,101001,6,0,3,9,0,0
23016,101001,7,0,5,7,0,0
23017,806152,1,0,0,600,0,0
23018,806152,2,0,0,600,0,0
23019,806152,3,0,0,589,0,0
23020,806153,1,0,0,600,0,0
23021,806153,2,0,0,600,0,0
23022,806153,3,0,0,600,0,0
23023,806153,4,0,0,600,0,0
23024,806150,1,0,0,600,0,0
23025,806150,2,0,0,600,0,0
23026,806150,3,0,0,600,0,0
23027,806150,4,0,0,600,0,0
23028,806151,1,0,0,200,0,0
23029,2415389,1,3,100,57,3,31
23030,2415389,2,7,97,68,4,10
23031,2415389,3,0,29,41,0,19
23032,2415389,4,0,57,26,0,25
23033,806154,1,0,0,600,0,0
23034,806154,2,0,0,600,0,0
23035,806154,3,0,0,600,0,0
23036,806155,1,0,0,600,0,0
23037,806155,2,0,0,600,0,0
23038,806155,3,0,0,600,0,0
23039,806155,4,0,0,600,0,0
23040,3204059,1,9,26,224,3,23
23041,3204059,2,0,5,99,0,4
23042,3204058,1,5,154,142,15,5
23043,3204058,2,3,21,210,30,2
23044,3204051,1,10,142,3,0,0
23045,3204051,2,13,347,18,3,2
23046,3204050,1,8,154,19,3,3
23047,3204050,2,6,247,38,4,3
23048,3204050,3,0,81,14,3,9
23049,3204050,4,3,70,12,0,1
23050,3204053,1,32,334,80,0,5
