"Province","اسم ولایت","District","اسم ولسوالی","Polling Center Name and Location","موقیعت مرکز رایدهی","Prov","Dist","ProvDist","PC Code /
کود  مرکز رای دهی","Estimated Voters/
تخمین رای دهندگان","Total PS/
تعداد محلات","Male/
مرد","Female/
زن","Kuchi/
کوچی","Accessibility/
دسترسی"
"Baghlan","بغلان","NAHREEN","نهرین","Do Aabi Village near Do Aabi River, Khana Gar","قریه دوآبی نزدیک مکتب دو آبی, خانه گر",16,7,1607,1607137,900,3,2,1,0,"سرک"
"Baghlan","بغلان","NAHREEN","نهرین","Area of Logari Village, Logari ha Village","ساحه قریه لوگری, قریه لوگری ها",16,7,1607,1607138,1600,3,2,1,0,"سرک"
"Baghlan","بغلان","NAHREEN","نهرین","Inside the City, Center of New City","داخل شهر, مرکز شهر جدید",16,7,1607,1607139,1800,3,2,1,0,"سرک"
"Baghlan","بغلان","NAHREEN","نهرین","City Center, Shahr-e-Qadim Village","مرکز شهر, قریه شهر قدیم",16,7,1607,1607140,1000,3,2,1,0,"سرک"
"Baghlan","بغلان","NAHREEN","نهرین","Tali Suburb - Inside Khwajaha Village, Mawlawi Kamaluddin Tali","قشلاق تلی - داخل قریه خواجه ها, مولوی کمال الدین تلی",16,7,1607,1607141,924,3,2,1,0,"سرک"
"Baghlan","بغلان","NAHREEN","نهرین","Beside Shin Dara Village near Qasab ha Village, Nawabad Burjak","پهلوی قریه شین دره نزدیک قریه قصاب ها, نو آباد برجک",16,7,1607,1607142,1800,3,2,1,0,"سرک"
"Baghlan","بغلان","NAHREEN","نهرین","Aab Sarina Village, Tawa Shakh","قریه آب سرینه, تاوه شخ",16,7,1607,1607143,1200,3,2,1,0,"سرک"
"Baghlan","بغلان","NAHREEN","نهرین","Buz Dara Village, Khwaja Khezer School, Buz Dara","قریه بز دره، مکتب الحاقیه خواجه خضر, بزدره",16,7,1607,1607144,1200,3,2,1,0,"سرک"
"Baghlan","بغلان","NAHREEN","نهرین","Weterchi Village Big Mosque, Weterchi","مسجد جامع قریه وتر چی, وترچی",16,7,1607,1607145,1200,3,2,1,0,"سرک"
"Baghlan","بغلان","NAHREEN","نهرین","Lakan Khel Village, Haji Omar Lakan Khel Mosque","قریه لکن خیل, مسجد حاجی عمر لکن خیل",16,7,1607,1607146,1800,3,2,1,0,"سرک"
"Baghlan","بغلان","NAHREEN","نهرین","Joy kalan Mosque","مسجد جوی کلان,",16,7,1607,1607243,1200,3,2,1,0,"سرک"
"Baghlan","بغلان","NAHREEN","نهرین","Agari mosque","مسجد اگری,",16,7,1607,1607244,1200,3,2,1,0,"سرک"
"Baghlan","بغلان","NAHREEN","نهرین","Hafiz Bacha","حافظ بچه,",16,7,1607,1607245,1200,3,2,1,0,"سرک"
"Baghlan","بغلان","NAHREEN","نهرین","Qobi qishlaq","قشلاق قوبی,",16,7,1607,1607246,1200,3,2,1,0,"سرک"
"Baghlan","بغلان","BORKA","برکه","Deh Bash, near Shokor Mill","نزدیک آسیاب شکور, ده باش",16,8,1608,1608147,2400,3,2,1,0,"سرک"
"Baghlan","بغلان","BORKA","برکه","South of Haji Momin House East of Haji Abdul Haq Mosque, Haji Momin","جنوب خانه حاجی مومن شرق مسجد حاجی عبدالحق, حاجی مومن",16,8,1608,1608148,1200,3,2,1,0,"سرک"
"Baghlan","بغلان","BORKA","برکه","West of Ex-Security Commander's House, Shor Qadok","غرب خانه قوماندان امنیه سابق, شور قدوق",16,8,1608,1608149,2400,3,2,1,0,"سرک"
"Baghlan","بغلان","BORKA","برکه","Sai Hazada Big Mosque, West of Larak Village, South of Haji Hazrat Shah Village","شرق قریه لرک  جنوب قریه حاجی حضرت شاه, مسجد جامع سای هزاده",16,8,1608,1608150,1200,3,2,1,0,"سرک"
"Baghlan","بغلان","BORKA","برکه","Falool High School, beside Haji Abdul Wahab House, Beside Baraka Street to Sai Hazara","پهلوی خانه حاجی عبدالوهاب، پهلوی سرک برکه الی سای هزاره, لیسه فلول",16,8,1608,1608151,1800,3,2,1,0,"سرک"
"Baghlan","بغلان","BORKA","برکه","Chapa School, Maktab Chapa","مکتب چپه, مکتب چپه",16,8,1608,1608152,1800,3,2,1,0,"سرک"
"Baghlan","بغلان","BORKA","برکه","District Center, East of Baraka Health Clinic near the District","شرق کلنیک صحی جامع برکه نزدیک ولسوالی, مرکز ولسوالی",16,8,1608,1608153,1800,3,2,1,0,"سرک"
"Baghlan","بغلان","BORKA","برکه","Inside Sharshar School near Sharshar Religious School, Sharshar","داخل مکتب شرشر نزدیک مدرسه شرشر, شرشر",16,8,1608,1608154,1800,3,2,1,0,"سرک"
"Baghlan","بغلان","BORKA","برکه","Khalifa Mosque, Beside the house of District Administrator","پهلوی خانه ولسوال سرور, مسجد خلیفه",16,8,1608,1608156,800,3,2,1,0,"سرک"
"Baghlan","بغلان","BORKA","برکه","Inside the Valley, near the house of Haji Qul Mohammad, Bolak Pushta","بین دره، نزدیک خانه حاجی قل محمد, بولک پشته",16,8,1608,1608157,976,3,2,1,0,"سرک"
"Baghlan","بغلان","BORKA","برکه","Jam Ali Arab Sai Mosque, Jam Ali Arab Sai","مسجد جمعلی عرب سای, جمعلی عرب سای",16,8,1608,1608158,1200,3,2,1,0,"سرک"
"Baghlan","بغلان","BORKA","برکه","Mariam Cheshma Mosque, East of Mariam Fountain, Mariam Chashma","مسجد مریم چشمه، شرق چشمه مریم, مريم  جشمه",16,8,1608,1608159,900,3,2,1,0,"سرک"
"Baghlan","بغلان","BORKA","برکه","Shorcha School, Shorcha School","مکتب شورچه, مکتب شورچه",16,8,1608,1608160,900,3,2,1,0,"سرک"
"Baghlan","بغلان","BORKA","برکه","High School, near Yaka toot Big Mosque in the course of Baraka Street to Kand","نزدیک قریه شش کل, قریه چپه نزدیک قریه شش کل",16,8,1608,1608162,900,3,2,1,0,"سرک"
"Baghlan","بغلان","BORKA","برکه","Now Abad school, Dashte felwal","دشت فلول مکتب نو آباد,",16,8,1608,1608247,800,3,2,1,0,"سرک"
"Baghlan","بغلان","BORKA","برکه","Tash Chashma","تاش چشمه,",16,8,1608,1608248,800,3,2,1,0,"سرک"
"Baghlan","بغلان","TALA-O-BARFAK","تاله و برفک","Tala Boys High School and Tala Clinic, Tala Bazar, District Center","مکتب عالی ذکور تاله وکلنیک تاله, بازار تاله، مرکز ولسوالی",16,9,1609,1609163,1800,4,2,2,0,"سرک"
"Baghlan","بغلان","TALA-O-BARFAK","تاله و برفک","West of Barfak City and East of Dektor Mosque, Zer Bagh","سمت غرب شهرک برفک وشرق مسجد دیکتور, زیر باغ",16,9,1609,1609164,1800,3,2,1,0,"سرک"
"Baghlan","بغلان","TALA-O-BARFAK","تاله و برفک","Bolandi Ashraf Mosque, Aman Bai Mosque","مسجد بلندی اشرف , ومسجد امان بای, بلندی اشرف",16,9,1609,1609167,1240,4,2,2,0,"سرک"
"Baghlan","بغلان","TALA-O-BARFAK","تاله و برفک","Dahana Astama, in the way of Tala and Pul-e-Khumri Road infront of River","در امتداد تاله و سرک پلخمیری در مقابل دریا, دهنه استمه",16,9,1609,1609168,800,3,2,1,0,"سرک"
"Baghlan","بغلان","TALA-O-BARFAK","تاله و برفک","Dahana Wadoo, Infront of Public Houses","مقابل خانه های عامه, دهنه وادو",16,9,1609,1609169,800,3,2,1,0,"سرک"
"Baghlan","بغلان","TALA-O-BARFAK","تاله و برفک","Barfak Secondary School, West of Toti Khel Mosque - In the course of Tala Street","غرب مسجد طوطی- در مسیر سرک تاله, مکتب متوسطه برفک",16,9,1609,1609170,800,3,2,1,0,"سرک"
"Baghlan","بغلان","TALA-O-BARFAK","تاله و برفک","Har do ab mosque","مسجد هر دو آب,",16,9,1609,1609249,800,3,2,1,0,"سرک"
"Baghlan","بغلان","PUL-I-HESAR","پل حصار","Nawbahar School, Beside Main Street and east of River","پهلوی سرک عمومی ودر شرق دریا, مکتب نوبهار",16,10,1610,1610173,1800,2,1,1,0,"سرک"
"Baghlan","بغلان","PUL-I-HESAR","پل حصار","Beside Jama Mosque, Deh Yak","کنار مسجد جمه, ده یک",16,10,1610,1610174,1200,2,1,1,0,"سرک"
"Baghlan","بغلان","PUL-I-HESAR","پل حصار","Beside Main Street and West of Puli Sar River, Lakar Mar","پهلوی سرک عمومی ودر درجنوب دریا پلی صار, لکر مار",16,10,1610,1610175,1200,2,1,1,0,"سرک"
"Baghlan","بغلان","PUL-I-HESAR","پل حصار","Samandan Village, East of Samandan School","شرق مکتب سمندان, قریه سمندان",16,10,1610,1610176,1800,2,1,1,0,"سرک"
"Baghlan","بغلان","PUL-I-HESAR","پل حصار","Taghanak Village, in the West of River","در غرب دریا, قریه تغانک",16,10,1610,1610177,1388,2,1,1,0,"سرک"
"Baghlan","بغلان","PUL-I-HESAR","پل حصار","Darisho Mosque, Darisho","مسجد دریشو, دریشو",16,10,1610,1610178,1300,2,1,1,0,"سرک"
"Baghlan","بغلان","PUL-I-HESAR","پل حصار","Center of Pul Hesar District, Center of Chel Hesar","مرکز ولسوالی پل حصار, مرکز چل حصار",16,10,1610,1610180,1200,2,1,1,0,"سرک"
"Baghlan","بغلان","PUL-I-HESAR","پل حصار","Hasab kaf school","مکتب اصحاب کهف,",16,10,1610,1610250,1200,2,1,1,0,"سرک"
"Baghlan","بغلان","DEHE SALAH","ده صلاح","Near the River and Beside the Kasan Mountain, Kargard","نزدیک سیل بر وپهلوی کوه کا سان, کارگرد",16,11,1611,1611181,1200,2,1,1,0,"سرک"
"Baghlan","بغلان","DEHE SALAH","ده صلاح","Arzangan Village, in the South of River","در جنوب دریا, قریه ارزنگان",16,11,1611,1611182,1200,2,1,1,0,"سرک"
"Baghlan","بغلان","DEHE SALAH","ده صلاح","Jama Kamikhlar Mosque, Kamikhlar","مسجد جمه کمیخلر, کمیخلر",16,11,1611,1611183,1800,3,2,1,0,"سرک"
"Baghlan","بغلان","DEHE SALAH","ده صلاح","Shahshan School, Ailang Kalan Shahshang","مکتب شهشان, ایلنگ کلان شهشان",16,11,1611,1611184,1800,3,2,1,0,"سرک"
"Baghlan","بغلان","DEHE SALAH","ده صلاح","Pashayee Mosque - Near the River, Pasha Balai Qasan","مسجد پشه ئی - نزدیک دریا, پشه بالای قاصان",16,11,1611,1611185,1800,3,2,1,0,"سرک"
"Baghlan","بغلان","DEHE SALAH","ده صلاح","North of River, Center of Sang Baran","شمال دریا, مرکز سنگ بران",16,11,1611,1611186,1000,2,1,1,0,"سرک"
"Baghlan","بغلان","DEHE SALAH","ده صلاح","Main Street, Deh Salah School, Deh Salah Bazar","سرک عمومی مکتب ده صلاح, بازار ده صلاح",16,11,1611,1611187,1000,2,1,1,0,"سرک"
"Baghlan","بغلان","DEHE SALAH","ده صلاح","Shahshan Tal Mir Ghazi Valley, Tal Mir Ghazi","دره شهشان تل میر غازی, تل میر غازی",16,11,1611,1611188,1060,2,1,1,0,"سرک"
"Baghlan","بغلان","DEHE SALAH","ده صلاح","Near Qasan Mountains, North of Qasan River, Gadali","نزدیک کوه های قاصان،  شمال دریا قاصان, گدالی",16,11,1611,1611189,2100,3,2,1,0,"سرک"
"Baghlan","بغلان","DEHE SALAH","ده صلاح","Rahya saka mosque","مسجد ریه ساکا,",16,11,1611,1611251,1200,2,1,1,0,"سرک"
"Baghlan","بغلان","JELGA (KHWAJA HEJRAN)","جلگه","Ghori Sang Village near Godari Mosque Buland, Ghori Sang","قریه غوری سنگ نزدیک گودری ,مسجد بلند, غوری سنگ",16,12,1612,1612190,800,3,2,1,0,"سرک"
"Baghlan","بغلان","JELGA (KHWAJA HEJRAN)","جلگه","Near Commander Baba Afzal House, Warchi Village, Center of Panjsheri District","نزدیک خانه قوماندان بابا افضل, قریه ورچی، مرکز ولسوالی پنجشیری",16,12,1612,1612192,800,3,2,1,0,"سرک"
"Baghlan","بغلان","JELGA (KHWAJA HEJRAN)","جلگه","Siah Reig Desert, Siah Reig","دشت سیاه ریگ, سیاه ریگ",16,12,1612,1612194,1200,3,2,1,0,"سرک"
"Baghlan","بغلان","JELGA (KHWAJA HEJRAN)","جلگه","Boland Mosque, Along the Jelga River","در امتداد دریا جلگه, مسجد بلند",16,12,1612,1612195,800,3,2,1,0,"سرک"
"Baghlan","بغلان","JELGA (KHWAJA HEJRAN)","جلگه","Dahana Ghori Sang, Along the Sang Ghori Mountain infront of Main Street","در امتداد کوه سنگ غوری مقابل سرک عمومی, دهنه غوری سنگ",16,12,1612,1612196,800,3,2,1,0,"سرک"
"Baghlan","بغلان","JELGA (KHWAJA HEJRAN)","جلگه","Infront of Char Deh Village, Char Deh","مقابل قریه چار ده, چارده",16,12,1612,1612197,1200,3,2,1,0,"سرک"
"Baghlan","بغلان","JELGA (KHWAJA HEJRAN)","جلگه","Inside Warchi Village, Juma Khani Mosque, Warchi","داخل قریه ورچی , مسجد جمعه خا نی, وریچی",16,12,1612,1612198,900,4,2,2,0,"سرک"
"Baghlan","بغلان","JELGA (KHWAJA HEJRAN)","جلگه","Ghulam Mohammad Bai Village, Yaram Sufli","قریه غلام محمد بای, یرم سفلی",16,12,1612,1612199,900,4,2,2,0,"سرک"
"Baghlan","بغلان","JELGA (KHWAJA HEJRAN)","جلگه","Gudri Village, Gudri Large Mosque","قریه گدری, مسجد جامع گدری",16,12,1612,1612200,900,4,2,2,0,"سرک"
"Baghlan","بغلان","KHOST-O-FERENG","خوست و فرنگ","Do Aabi Girls School, Do Aabi Qarghan, Do Aabi Bazar","نسوان دو ابی , دو ابی قرغن, بازار دو آبی",16,13,1613,1613201,1800,3,2,1,0,"سرک"
"Baghlan","بغلان","KHOST-O-FERENG","خوست و فرنگ","Sabz Mohammad Khan, Qarghanbal School, Qarghanbal Garden","سبز محمد خان , مکتب فرغا نبل, فرغانبل بوستان",16,13,1613,1613202,800,2,1,1,0,"سرک"
"Baghlan","بغلان","KHOST-O-FERENG","خوست و فرنگ","Char Qeshlaq, Mohammad Afzal School","چار قشلاق , مکتب محمد افضل ., چهار قشلاق",16,13,1613,1613203,800,2,1,1,0,"سرک"
"Baghlan","بغلان","KHOST-O-FERENG","خوست و فرنگ","Malem, Malem Aichani","ملم, ملم ایچانی",16,13,1613,1613204,800,2,1,1,0,"سرک"
"Baghlan","بغلان","KHOST-O-FERENG","خوست و فرنگ","Konjak, Konjak Charbagh School, Konjak","کنجک , مکتب کنجک چار باغ, کنجک",16,13,1613,1613205,800,2,1,1,0,"سرک"
"Baghlan","بغلان","KHOST-O-FERENG","خوست و فرنگ","Khoshdara School, Khoshdara","مکتب خوشدره, خوشدره",16,13,1613,1613206,1800,3,2,1,0,"سرک"
"Baghlan","بغلان","KHOST-O-FERENG","خوست و فرنگ","Kazar, Kazar","کذر, کذر",16,13,1613,1613207,800,2,1,1,0,"سرک"
"Baghlan","بغلان","KHOST-O-FERENG","خوست و فرنگ","Bazar High School, Bazar","لیسه بازار, بازار",16,13,1613,1613208,1800,3,2,1,0,"سرک"
"Baghlan","بغلان","KHOST-O-FERENG","خوست و فرنگ","Mian Shahr, Mian Shahr","میان شهر, میان شهر",16,13,1613,1613209,800,2,1,1,0,"سرک"
"Baghlan","بغلان","KHOST-O-FERENG","خوست و فرنگ","Yakha Primary School, Yakha","مکتب ابتدائی یخه, یخه",16,13,1613,1613210,1200,2,1,1,0,"سرک"
"Baghlan","بغلان","KHOST-O-FERENG","خوست و فرنگ","Dahana Secondary School, Dahana","دهنه متوسطه, دهنه",16,13,1613,1613211,1800,3,2,1,0,"سرک"
"Baghlan","بغلان","KHOST-O-FERENG","خوست و فرنگ","Baharak School, Baharak","مکتب بهارک, بهارک",16,13,1613,1613212,1800,3,2,1,0,"سرک"
"Baghlan","بغلان","KHOST-O-FERENG","خوست و فرنگ","Abdul Haq Farazo, Deh Mullah Khatib","عبدالحق فارزو, ده ملا خطیب",16,13,1613,1613213,1200,2,1,1,0,"سرک"
"Baghlan","بغلان","KHOST-O-FERENG","خوست و فرنگ","Khahosh School, Tajikhai Khamosh","مکتب خاهوش, تاجکهای خاهوش",16,13,1613,1613214,1800,3,2,1,0,"سرک"
"Baghlan","بغلان","KHOST-O-FERENG","خوست و فرنگ","Woch Primary School, Woch","مکتب ابتدائی وچ, وچ",16,13,1613,1613215,1200,2,1,1,0,"سرک"
"Baghlan","بغلان","KHOST-O-FERENG","خوست و فرنگ","Garm Aaba Village, North of Agricultural Lands - In the way of Main Street","شمال زمین های زراعتی- درمسیر سرک عمومی, قریه گرمآبه",16,13,1613,1613216,1800,2,1,1,0,"سرک"
"Baghlan","بغلان","KHOST-O-FERENG","خوست و فرنگ","Gardan Tal School, On Gardan Tal Hill","بالای تپه گردن تل, مکتب گردن تل",16,13,1613,1613217,1800,2,1,1,0,"سرک"
"Baghlan","بغلان","KHOST-O-FERENG","خوست و فرنگ","Dah mirak Religious school","مدرسه ده میرک,",16,13,1613,1613253,1032,2,1,1,0,"سرک"
"Baghlan","بغلان","KHOST-O-FERENG","خوست و فرنگ","Dah kalan","ده کلان,",16,13,1613,1613254,1800,3,2,1,0,"سرک"
"Baghlan","بغلان","KHOST-O-FERENG","خوست و فرنگ","Suchi","سچی,",16,13,1613,1613255,1200,2,1,1,0,"سرک"
"Baghlan","بغلان","KHOST-O-FERENG","خوست و فرنگ","Qala mir","قلعه میر,",16,13,1613,1613256,1200,2,1,1,0,"سرک"
"Baghlan","بغلان","FRENG-GHARO","فرنگ وغارو","Dahana Freng Secondary, Dahana Freng School, Dahana Freng","متوسطه دهنه فرنگ , مکتب دهنه فرنگ, دهنه فرنگ",16,14,1614,1614218,800,2,1,1,0,"سرک"
"Baghlan","بغلان","FRENG-GHARO","فرنگ وغارو","Deh Mir, Deh Mir Mosque","ده میر ,مسجد ده میر, ده میر",16,14,1614,1614219,800,2,1,1,0,"سرک"
"Baghlan","بغلان","FRENG-GHARO","فرنگ وغارو","Central High School, Central School, Soq","لیسه مرکزی , مکتب مرکزی, سوق",16,14,1614,1614220,844,2,1,1,0,"سرک"
"Baghlan","بغلان","FRENG-GHARO","فرنگ وغارو","Hazrat Sahib Mosque, Murad Shahr","مسجد حضرت صاحب, مراد شهر",16,14,1614,1614221,1300,2,1,1,0,"سرک"
"Baghlan","بغلان","FRENG-GHARO","فرنگ وغارو","East of Deh Naw Village, North of Mir Hangana near the River","شرق قریه ده نو ,شمال میر هنگانه نزدیک در دریا, اصفهان",16,14,1614,1614222,1200,2,1,1,0,"سرک"
